eta_LT_circular_H0,theta_LT_circular_H0,theta_rr_LT_circular_H0,eta_WNL_circular_H0,theta_WNL_circular_H0,theta_rr_WNL_circular_H0,eta_UR_circular_H0,theta_UR_circular_H0,theta_rr_UR_circular_H0,eta_LT_circular_H1,theta_LT_circular_H1,theta_rr_LT_circular_H1,eta_WNL_circular_H1,theta_WNL_circular_H1,theta_rr_WNL_circular_H1,eta_UR_circular_H1,theta_UR_circular_H1,theta_rr_UR_circular_H1,eta_LT_linear_H0,theta_LT_linear_H0,theta_rr_LT_linear_H0,eta_WNL_linear_H0,theta_WNL_linear_H0,theta_rr_WNL_linear_H0,eta_UR_linear_H0,theta_UR_linear_H0,theta_rr_UR_linear_H0,eta_LT_linear_H1,theta_LT_linear_H1,theta_rr_LT_linear_H1,eta_WNL_linear_H1,theta_WNL_linear_H1,theta_rr_WNL_linear_H1,eta_UR_linear_H1,theta_UR_linear_H1,theta_rr_UR_linear_H1
-0.38556426,0.51319219,0.51319219,-0.38556426,3.3633264,3.3633293,-0.38556426,7.8987724,7.8991362,-0.38556426,4.5849709,4.5849668,-0.38556426,9.1698365,9.1694743,-0.38556426,13.7748,13.710869,-0.38556426,0.33607211,0.33607211,-0.38556426,2.5897253,2.5897277,-0.38556426,7.0406364,7.0410562,-0.38556426,3.9519845,3.9519829,-0.38556426,8.518747,8.5186378,-0.38556426,13.123522,13.104914
-0.38456409,0.51358068,0.51358068,-0.38456409,3.3647695,3.3647724,-0.38456409,7.9003178,7.9006826,-0.38456409,4.5882248,4.5882206,-0.38456409,9.1731566,9.1727929,-0.38456409,13.778121,13.713783,-0.38456409,0.35630595,0.35630595,-0.38456409,2.6920925,2.6920949,-0.38456409,7.1585347,7.1589496,-0.38456409,3.9569229,3.9569212,-0.38456409,8.5238764,8.523761,-0.38456409,13.128653,13.10932
-0.38356393,0.5139685,0.5139685,-0.38356393,3.3662093,3.3662122,-0.38356393,7.9018594,7.9022252,-0.38356393,4.5914759,4.5914717,-0.38356393,9.1764737,9.1761085,-0.38356393,13.781439,13.71669,-0.38356393,0.37618767,0.37618767,-0.38356393,2.7885783,2.7885807,-0.38356393,7.2681805,7.2685912,-0.38356393,3.9616938,3.9616921,-0.38356393,8.5288309,8.528709,-0.38356393,13.13361,13.113525
-0.38256376,0.51435566,0.51435566,-0.38256376,3.3676456,3.3676485,-0.38256376,7.9033973,7.9037641,-0.38256376,4.5947243,4.5947202,-0.38256376,9.1797879,9.1794212,-0.38256376,13.784754,13.719592,-0.38256376,0.39569708,0.39569708,-0.38256376,2.8795821,2.8795844,-0.38256376,7.3704184,7.3708252,-0.38256376,3.966292,3.9662902,-0.38256376,8.5336051,8.5334766,-0.38256376,13.138386,13.117526
-0.38156359,0.51474215,0.51474216,-0.38156359,3.3690787,3.3690816,-0.38156359,7.9049314,7.9052992,-0.38156359,4.5979701,4.5979659,-0.38156359,9.1830992,9.1827309,-0.38156359,13.788066,13.722488,-0.38156359,0.41481462,0.41481462,-0.38156359,2.9654657,2.965468,-0.38156359,7.4659568,7.4663603,-0.38156359,3.9707128,3.970711,-0.38156359,8.5381945,8.538059,-0.38156359,13.142977,13.121321
-0.38056343,0.51512798,0.51512798,-0.38056343,3.3705083,3.3705112,-0.38056343,7.9064618,7.9068306,-0.38056343,4.6012132,4.601209,-0.38056343,9.1864075,9.1860376,-0.38056343,13.791375,13.725379,-0.38056343,0.43352136,0.43352136,-0.38056343,3.0465562,3.0465585,-0.38056343,7.555396,7.5557966,-0.38056343,3.9749524,3.9749505,-0.38056343,8.542595,8.5424523,-0.38056343,13.147379,13.124908
-0.37956326,0.51551312,0.51551313,-0.37956326,3.3719346,3.3719375,-0.37956326,7.9079884,7.9083582,-0.37956326,4.6044536,4.6044494,-0.37956326,9.1897128,9.1893414,-0.37956326,13.794681,13.728264,-0.37956326,0.45179902,0.45179902,-0.37956326,3.123149,3.1231513,-0.37956326,7.6392487,7.6396466,-0.37956326,3.9790074,3.9790054,-0.37956326,8.5468033,8.5466532,-0.37956326,13.151589,13.128285
-0.37856309,0.5158976,0.5158976,-0.37856309,3.3733574,3.3733604,-0.37856309,7.9095112,7.909882,-0.37856309,4.6076913,4.6076871,-0.37856309,9.1930152,9.1926423,-0.37856309,13.797984,13.731142,-0.37856309,0.46963,0.46963,-0.37856309,3.1955106,3.1955129,-0.37856309,7.7179555,7.7183511,-0.37856309,3.982875,3.982873,-0.37856309,8.5508165,8.5506589,-0.37856309,13.155604,13.131453
-0.37756293,0.51628139,0.51628139,-0.37756293,3.3747769,3.3747799,-0.37756293,7.9110303,7.9114021,-0.37756293,4.6109264,4.6109221,-0.37756293,9.1963146,9.1959401,-0.37756293,13.801284,13.734015,-0.37756293,0.48699734,0.48699734,-0.37756293,3.2638819,3.2638842,-0.37756293,7.7918984,7.7922919,-0.37756293,3.9865533,3.9865512,-0.37756293,8.5546327,8.5544674,-0.37756293,13.159421,13.134411
-0.37656276,0.5166645,0.5166645,-0.37656276,3.376193,3.376196,-0.37656276,7.9125456,7.9129184,-0.37656276,4.6141587,4.6141545,-0.37656276,9.1996112,9.1992351,-0.37656276,13.804581,13.736883,-0.37656276,0.50388477,0.50388477,-0.37656276,3.3284803,3.3284826,-0.37656276,7.8614096,7.8618012,-0.37656276,3.9900407,3.9900385,-0.37656276,8.5582504,8.5580773,-0.37656276,13.16304,13.13716
-0.37556259,0.51704692,0.51704693,-0.37556259,3.3776057,3.3776087,-0.37556259,7.9140571,7.9144309,-0.37556259,4.6173884,4.6173841,-0.37556259,9.2029047,9.2025271,-0.37556259,13.807875,13.739744,-0.37556259,0.52027669,0.52027669,-0.37556259,3.3895024,3.3895047,-0.37556259,7.92678,7.9271699,-0.37556259,3.9933365,3.9933343,-0.37556259,8.561669,8.561488,-0.37556259,13.16646,13.139703
-0.37456243,0.51742866,0.51742866,-0.37456243,3.379015,3.379018,-0.37456243,7.9155648,7.9159396,-0.37456243,4.6206154,4.6206111,-0.37456243,9.2061953,9.2058161,-0.37456243,13.811167,13.7426,-0.37456243,0.53615815,0.53615815,-0.37456243,3.447126,3.4471283,-0.37456243,7.9882655,7.9886539,-0.37456243,3.9964407,3.9964384,-0.37456243,8.5648883,8.5646993,-0.37456243,13.169681,13.14204
-0.37356226,0.51780971,0.51780971,-0.37356226,3.3804209,3.3804239,-0.37356226,7.9170687,7.9174446,-0.37356226,4.6238397,4.6238354,-0.37356226,9.209483,9.2091022,-0.37356226,13.814455,13.745449,-0.37356226,0.5515149,0.5515149,-0.37356226,3.5015121,3.5015144,-0.37356226,8.0460918,8.0464789,-0.37356226,3.9993535,3.9993512,-0.37356226,8.5679089,8.5677119,-0.37356226,13.172703,13.144177
-0.37256209,0.51819005,0.51819005,-0.37256209,3.3818234,3.3818264,-0.37256209,7.9185688,7.9189457,-0.37256209,4.6270613,4.627057,-0.37256209,9.2127677,9.2123853,-0.37256209,13.81774,13.748293,-0.37256209,0.56633333,0.56633333,-0.37256209,3.5528068,3.552809,-0.37256209,8.1004591,8.100845,-0.37256209,4.0020763,4.0020739,-0.37256209,8.5707322,8.570527,-0.37256209,13.175527,13.146115
-0.37156193,0.5185697,0.5185697,-0.37156193,3.3832224,3.3832254,-0.37156193,7.9200651,7.920443,-0.37156193,4.6302802,4.6302759,-0.37156193,9.2160495,9.2156655,-0.37156193,13.821023,13.751131,-0.37156193,0.58060049,0.58060049,-0.37156193,3.6011421,3.6011444,-0.37156193,8.1515452,8.15193,-0.37156193,4.0046107,4.0046082,-0.37156193,8.5733598,8.5731466,-0.37156193,13.178156,13.147861
-0.37056176,0.51894865,0.51894865,-0.37056176,3.384618,3.384621,-0.37056176,7.9215577,7.9219366,-0.37056176,4.6334965,4.6334921,-0.37056176,9.2193283,9.2189428,-0.37056176,13.824302,13.753963,-0.37056176,0.59430406,0.59430406,-0.37056176,3.6466382,3.6466405,-0.37056176,8.1995086,8.1998925,-0.37056176,4.0069592,4.0069566,-0.37056176,8.5757945,8.5755732,-0.37056176,13.180591,13.149418
-0.36956159,0.51932689,0.5193269,-0.36956159,3.3860102,3.3860132,-0.36956159,7.9230464,7.9234263,-0.36956159,4.63671,4.6367057,-0.36956159,9.2226042,9.2222171,-0.36956159,13.827579,13.756789,-0.36956159,0.60743239,0.60743239,-0.36956159,3.6894039,3.6894062,-0.36956159,8.2444909,8.244874,-0.36956159,4.0091248,4.0091222,-0.36956159,8.5780394,8.57781,-0.36956159,13.182837,13.150793
-0.36856143,0.51970443,0.51970443,-0.36856143,3.3873989,3.387402,-0.36856143,7.9245312,7.9249122,-0.36856143,4.6399209,4.6399165,-0.36856143,9.2258772,9.2254884,-0.36856143,13.830852,13.759608,-0.36856143,0.61997441,0.61997441,-0.36856143,3.7295382,3.7295404,-0.36856143,8.2866187,8.2870011,-0.36856143,4.0111111,4.0111084,-0.36856143,8.5800983,8.5798609,-0.36856143,13.184897,13.151993
-0.36756126,0.52008125,0.52008125,-0.36756126,3.3887842,3.3887873,-0.36756126,7.9260123,7.9263943,-0.36756126,4.6431291,4.6431247,-0.36756126,9.2291472,9.2287568,-0.36756126,13.834123,13.762422,-0.36756126,0.6319197,0.6319197,-0.36756126,3.7671306,3.7671328,-0.36756126,8.3260056,8.3263873,-0.36756126,4.0129224,4.0129196,-0.36756126,8.5819757,8.5817304,-0.36756126,13.186775,13.153023
-0.36656109,0.52045735,0.52045736,-0.36656109,3.390166,3.3901691,-0.36656109,7.9274895,7.9278725,-0.36656109,4.6463346,4.6463302,-0.36656109,9.2324143,9.2320223,-0.36656109,13.837391,13.76523,-0.36656109,0.64325841,0.64325841,-0.36656109,3.8022625,3.8022648,-0.36656109,8.3627534,8.3631345,-0.36656109,4.0145635,4.0145607,-0.36656109,8.5836766,8.5834235,-0.36656109,13.188476,13.153893
-0.36556093,0.52083274,0.52083274,-0.36556093,3.3915444,3.3915474,-0.36556093,7.9289628,7.9293469,-0.36556093,4.6495374,4.649533,-0.36556093,9.2356785,9.2352848,-0.36556093,13.840656,13.768032,-0.36556093,0.6539813,0.6539813,-0.36556093,3.8350077,3.83501,-0.36556093,8.3969533,8.3973339,-0.36556093,4.01604,4.0160371,-0.36556093,8.5852067,8.584946,-0.36556093,13.190007,13.15461
-0.36456076,0.5212074,0.5212074,-0.36456076,3.3929193,3.3929223,-0.36456076,7.9304324,7.9308174,-0.36456076,4.6527376,4.6527331,-0.36456076,9.2389397,9.2385444,-0.36456076,13.843917,13.770828,-0.36456076,0.66407969,0.66407969,-0.36456076,3.865433,3.8654352,-0.36456076,8.4286872,8.4290674,-0.36456076,4.0173578,4.0173548,-0.36456076,8.5865723,8.5863041,-0.36456076,13.191373,13.155184
-0.36356059,0.52158134,0.52158134,-0.36356059,3.3942906,3.3942937,-0.36356059,7.931898,7.9322841,-0.36356059,4.655935,4.6559305,-0.36356059,9.242198,9.241801,-0.36356059,13.847176,13.773618,-0.36356059,0.67354545,0.67354545,-0.36356059,3.8935985,3.8936008,-0.36356059,8.4580286,8.4584084,-0.36356059,4.0185235,4.0185205,-0.36356059,8.5877803,8.5875048,-0.36356059,13.192581,13.155623
-0.36256043,0.52195454,0.52195454,-0.36256043,3.3956585,3.3956616,-0.36256043,7.9333598,7.9337469,-0.36256043,4.6591298,4.6591253,-0.36256043,9.2454533,9.2450547,-0.36256043,13.850432,13.776401,-0.36256043,0.68237102,0.68237102,-0.36256043,3.9195587,3.919561,-0.36256043,8.485043,8.4854226,-0.36256043,4.0195443,4.0195412,-0.36256043,8.588838,8.5885555,-0.36256043,13.19364,13.155938
-0.36156026,0.52232701,0.52232701,-0.36156026,3.3970229,3.397026,-0.36156026,7.9348177,7.9352059,-0.36156026,4.6623218,4.6623173,-0.36156026,9.2487057,9.2483055,-0.36156026,13.853685,13.779179,-0.36156026,0.69054934,0.69054934,-0.36156026,3.9433624,3.9433647,-0.36156026,8.5097892,8.5101685,-0.36156026,4.0204278,4.0204247,-0.36156026,8.5897535,8.5894642,-0.36156026,13.194555,13.15614
-0.36056009,0.52269874,0.52269874,-0.36056009,3.3983838,3.3983869,-0.36056009,7.9362718,7.936661,-0.36056009,4.6655112,4.6655067,-0.36056009,9.2519552,9.2515533,-0.36056009,13.856935,13.78195,-0.36056009,0.69807391,0.69807391,-0.36056009,3.9650533,3.9650555,-0.36056009,8.5323191,8.5326982,-0.36056009,4.0211823,4.0211791,-0.36056009,8.5905353,8.5902395,-0.36056009,13.195337,13.156239
-0.35955993,0.52306973,0.52306973,-0.35955993,3.3997412,3.3997443,-0.35955993,7.9377219,7.9381122,-0.35955993,4.6686979,4.6686934,-0.35955993,9.2552018,9.2547982,-0.35955993,13.860183,13.784715,-0.35955993,0.70493869,0.70493869,-0.35955993,3.9846701,3.9846724,-0.35955993,8.552679,8.5530579,-0.35955993,4.0218165,4.0218133,-0.35955993,8.5911924,8.5908903,-0.35955993,13.195995,13.156247
-0.35855976,0.52343997,0.52343997,-0.35855976,3.401095,3.4010982,-0.35855976,7.9391682,7.9395595,-0.35855976,4.6718819,4.6718774,-0.35855976,9.2584454,9.2580402,-0.35855976,13.863427,13.787474,-0.35855976,0.71113817,0.71113817,-0.35855976,4.0022472,4.0022494,-0.35855976,8.5709093,8.5712881,-0.35855976,4.0223396,4.0223363,-0.35855976,8.5917344,8.5914264,-0.35855976,13.196537,13.156176
-0.35755959,0.52380947,0.52380947,-0.35755959,3.4024454,3.4024485,-0.35755959,7.9406106,7.9410029,-0.35755959,4.6750633,4.6750587,-0.35755959,9.2616861,9.2612792,-0.35755959,13.866668,13.790227,-0.35755959,0.71666732,0.71666732,-0.35755959,4.0178145,4.0178168,-0.35755959,8.5870456,8.5874243,-0.35755959,4.0227612,4.0227578,-0.35755959,8.5921711,8.5918576,-0.35755959,13.196974,13.156039
-0.35655943,0.5241782,0.5241782,-0.35655943,3.4037921,3.4037953,-0.35655943,7.942049,7.9424424,-0.35655943,4.6782419,4.6782373,-0.35655943,9.2649238,9.2645153,-0.35655943,13.869907,13.792974,-0.35655943,0.72152157,0.72152157,-0.35655943,4.0313981,4.0314004,-0.35655943,8.6011183,8.6014969,-0.35655943,4.0230913,4.0230879,-0.35655943,8.5925132,8.5921944,-0.35655943,13.197316,13.155848
-0.35555926,0.52454619,0.52454619,-0.35555926,3.4051354,3.4051385,-0.35555926,7.9434835,7.9438779,-0.35555926,4.6814178,4.6814132,-0.35555926,9.2681587,9.2677484,-0.35555926,13.873142,13.795714,-0.35555926,0.72569683,0.72569683,-0.35555926,4.0430199,4.0430221,-0.35555926,8.6131532,8.6135318,-0.35555926,4.0233404,4.023337,-0.35555926,8.5927713,8.5924477,-0.35555926,13.197574,13.155616
-0.35455909,0.5249134,0.52491341,-0.35455909,3.406475,3.4064782,-0.35455909,7.9449142,7.9453096,-0.35455909,4.6845911,4.6845865,-0.35455909,9.2713906,9.2709786,-0.35455909,13.876374,13.798448,-0.35455909,0.72918946,0.72918946,-0.35455909,4.0526982,4.0527004,-0.35455909,8.6231719,8.6235504,-0.35455909,4.0235194,4.0235159,-0.35455909,8.5929567,8.5926287,-0.35455909,13.19776,13.155356
-0.35355893,0.52527986,0.52527986,-0.35355893,3.4078111,3.4078143,-0.35355893,7.9463408,7.9467373,-0.35355893,4.6877617,4.687757,-0.35355893,9.2746196,9.2742059,-0.35355893,13.879604,13.801176,-0.35355893,0.73199627,0.73199627,-0.35355893,4.0604476,4.0604499,-0.35355893,8.6311914,8.6315699,-0.35355893,4.0236393,4.0236358,-0.35355893,8.593081,8.592749,-0.35355893,13.197884,13.155082
-0.35255876,0.52564554,0.52564554,-0.35255876,3.4091437,3.4091468,-0.35255876,7.9477635,7.9481611,-0.35255876,4.6909295,4.6909249,-0.35255876,9.2778456,9.2774303,-0.35255876,13.882831,13.803897,-0.35255876,0.73411452,0.73411452,-0.35255876,4.0662794,4.0662816,-0.35255876,8.637225,8.6376035,-0.35255876,4.0237117,4.0237082,-0.35255876,8.593156,8.5928205,-0.35255876,13.197959,13.154807
-0.35155859,0.52601045,0.52601045,-0.35155859,3.4104726,3.4104758,-0.35155859,7.9491823,7.9495809,-0.35155859,4.6940947,4.6940901,-0.35155859,9.2810688,9.2806517,-0.35155859,13.886054,13.806612,-0.35155859,0.7355419,0.7355419,-0.35155859,4.0702011,4.0702033,-0.35155859,8.6412818,8.6416603,-0.35155859,4.0237482,4.0237447,-0.35155859,8.5931938,8.5928554,-0.35155859,13.197997,13.154546
-0.35055843,0.52637458,0.52637458,-0.35055843,3.4117979,3.4118011,-0.35055843,7.9505971,7.9509968,-0.35055843,4.6972572,4.6972525,-0.35055843,9.284289,9.2838702,-0.35055843,13.889275,13.809321,-0.35055843,0.73627655,0.73627655,-0.35055843,4.072217,4.0722192,-0.35055843,8.6433669,8.6437455,-0.35055843,4.0237609,4.0237573,-0.35055843,8.5932069,8.5928659,-0.35055843,13.19801,13.154311
-0.34955826,0.52673793,0.52673793,-0.34955826,3.4131197,3.4131229,-0.34955826,7.952008,7.9524086,-0.34955826,4.700417,4.7004123,-0.34955826,9.2875063,9.2870857,-0.34955826,13.892493,13.812024,-0.34955826,0.73631704,0.73631704,-0.34955826,4.072328,4.0723303,-0.34955826,8.6434818,8.6438603,-0.34955826,4.0237617,4.0237581,-0.34955826,8.5932078,8.5928648,-0.34955826,13.198011,13.154118
-0.34855809,0.5271005,0.5271005,-0.34855809,3.4144378,3.414441,-0.34855809,7.9534149,7.9538166,-0.34855809,4.7035742,4.7035694,-0.34855809,9.2907206,9.2902984,-0.34855809,13.895708,13.81472,-0.34855809,0.73566236,0.73566236,-0.34855809,4.0705317,4.070534,-0.34855809,8.6416238,8.6420023,-0.34855809,4.0237629,4.0237593,-0.34855809,8.593209,8.5928645,-0.34855809,13.198012,13.153978
-0.34755793,0.52746227,0.52746227,-0.34755793,3.4157523,3.4157556,-0.34755793,7.9548177,7.9552205,-0.34755793,4.7067286,4.7067239,-0.34755793,9.2939321,9.2935081,-0.34755793,13.89892,13.817409,-0.34755793,0.73431196,0.73431196,-0.34755793,4.0668222,4.0668245,-0.34755793,8.6377866,8.6381651,-0.34755793,4.0237769,4.0237733,-0.34755793,8.5932236,8.5928781,-0.34755793,13.198027,13.153907
-0.34655776,0.52782325,0.52782325,-0.34655776,3.4170632,3.4170664,-0.34655776,7.9562166,7.9566205,-0.34655776,4.7098803,4.7098756,-0.34655776,9.2971406,9.2967149,-0.34655776,13.902129,13.820092,-0.34655776,0.73226571,0.73226571,-0.34655776,4.0611902,4.0611925,-0.34655776,8.6319598,8.6323382,-0.34655776,4.023816,4.0238124,-0.34655776,8.5932641,8.5929181,-0.34655776,13.198067,13.153917
-0.34555759,0.52818344,0.52818344,-0.34555759,3.4183705,3.4183737,-0.34555759,7.9576115,7.9580164,-0.34555759,4.7130294,4.7130246,-0.34555759,9.3003462,9.2999187,-0.34555759,13.905335,13.822769,-0.34555759,0.72952392,0.72952392,-0.34555759,4.0536229,4.0536252,-0.34555759,8.624129,8.6245074,-0.34555759,4.0238926,4.0238889,-0.34555759,8.5933434,8.5929976,-0.34555759,13.198147,13.154022
-0.34455743,0.52854282,0.52854282,-0.34455743,3.4196741,3.4196773,-0.34455743,7.9590024,7.9594083,-0.34455743,4.7161757,4.716171,-0.34455743,9.3035489,9.3031197,-0.34455743,13.908539,13.825439,-0.34455743,0.72608734,0.72608735,-0.34455743,4.044104,4.0441062,-0.34455743,8.6142756,8.614654,-0.34455743,4.0240188,4.0240152,-0.34455743,8.5934742,8.593129,-0.34455743,13.198277,13.154234
-0.34355726,0.52890139,0.52890139,-0.34355726,3.420974,3.4209773,-0.34355726,7.9603893,7.9607963,-0.34355726,4.7193194,4.7193146,-0.34355726,9.3067487,9.3063177,-0.34355726,13.911739,13.828102,-0.34355726,0.7219572,0.7219572,-0.34355726,4.0326133,4.0326156,-0.34355726,8.602377,8.6027552,-0.34355726,4.0242069,4.0242033,-0.34355726,8.593669,8.5933251,-0.34355726,13.198472,13.154565
-0.34255709,0.52925916,0.52925916,-0.34255709,3.4222703,3.4222735,-0.34255709,7.9617721,7.9621802,-0.34255709,4.7224604,4.7224556,-0.34255709,9.3099455,9.3095128,-0.34255709,13.914936,13.830759,-0.34255709,0.71713515,0.71713515,-0.34255709,4.0191271,4.0191293,-0.34255709,8.5884057,8.5887838,-0.34255709,4.0244688,4.0244652,-0.34255709,8.5939404,8.5935982,-0.34255709,13.198744,13.155028
-0.34155693,0.52961611,0.52961611,-0.34155693,3.4235629,3.4235661,-0.34155693,7.9631509,7.96356,-0.34155693,4.7255987,4.7255938,-0.34155693,9.3131395,9.3127049,-0.34155693,13.918131,13.83341,-0.34155693,0.71162333,0.71162333,-0.34155693,4.0036172,4.0036195,-0.34155693,8.5723298,8.5727078,-0.34155693,4.0248162,4.0248126,-0.34155693,8.5943003,8.5939604,-0.34155693,13.199104,13.155634
-0.34055676,0.52997224,0.52997224,-0.34055676,3.4248518,3.4248551,-0.34055676,7.9645257,7.9649359,-0.34055676,4.7287343,4.7287294,-0.34055676,9.3163305,9.3158942,-0.34055676,13.921323,13.836054,-0.34055676,0.70542435,0.70542435,-0.34055676,3.9860518,3.986054,-0.34055676,8.5541124,8.5544902,-0.34055676,4.0252606,4.025257,-0.34055676,8.5947607,8.5944237,-0.34055676,13.199564,13.156393
-0.33955659,0.53032755,0.53032755,-0.33955659,3.426137,3.4261403,-0.33955659,7.9658964,7.9663076,-0.33955659,4.7318672,4.7318623,-0.33955659,9.3195186,9.3190805,-0.33955659,13.924511,13.838691,-0.33955659,0.69854132,0.69854132,-0.33955659,3.9663941,3.9663964,-0.33955659,8.5337112,8.5340887,-0.33955659,4.025813,4.0258094,-0.33955659,8.5953329,8.5949994,-0.33955659,13.200137,13.157316
-0.33855643,0.53068203,0.53068203,-0.33855643,3.4274185,3.4274218,-0.33855643,7.967263,7.9676753,-0.33855643,4.7349974,4.7349925,-0.33855643,9.3227038,9.3222639,-0.33855643,13.927697,13.841322,-0.33855643,0.69097783,0.69097783,-0.33855643,3.944603,3.9446052,-0.33855643,8.5110782,8.5114553,-0.33855643,4.0264841,4.0264806,-0.33855643,8.5960281,8.5956985,-0.33855643,13.200832,13.158412
-0.33755626,0.53103568,0.53103569,-0.33755626,3.4286963,3.4286997,-0.33755626,7.9686256,7.969039,-0.33755626,4.7381249,4.73812,-0.33755626,9.3258861,9.3254444,-0.33755626,13.93088,13.843946,-0.33755626,0.682738,0.682738,-0.33755626,3.920632,3.9206343,-0.33755626,8.4861593,8.4865361,-0.33755626,4.0272841,4.0272806,-0.33755626,8.5968569,8.5965317,-0.33755626,13.201661,13.15969
-0.33655609,0.5313885,0.5313885,-0.33655609,3.4299704,3.4299738,-0.33655609,7.9699841,7.9703986,-0.33655609,4.7412498,4.7412448,-0.33655609,9.3290655,9.328622,-0.33655609,13.93406,13.846563,-0.33655609,0.67382648,0.67382648,-0.33655609,3.8944296,3.8944318,-0.33655609,8.4588938,8.4592702,-0.33655609,4.0282227,4.0282192,-0.33655609,8.5978292,8.5975089,-0.33655609,13.202634,13.161157
-0.33555593,0.53174048,0.53174049,-0.33555593,3.4312408,3.4312441,-0.33555593,7.9713385,7.9717541,-0.33555593,4.7443719,4.744367,-0.33555593,9.332242,9.3317967,-0.33555593,13.937237,13.849173,-0.33555593,0.66424846,0.66424846,-0.33555593,3.8659381,3.8659403,-0.33555593,8.4292138,8.4295896,-0.33555593,4.029309,4.0293055,-0.33555593,8.5989544,8.5986396,-0.33555593,13.20376,13.16282
-0.33455576,0.53209162,0.53209162,-0.33455576,3.4325074,3.4325108,-0.33455576,7.9726889,7.9731055,-0.33455576,4.7474914,4.7474864,-0.33455576,9.3354155,9.3349684,-0.33455576,13.940411,13.851777,-0.33455576,0.6540097,0.6540097,-0.33455576,3.8350938,3.835096,-0.33455576,8.3970432,8.3974184,-0.33455576,4.0305515,4.0305481,-0.33455576,8.6002414,8.5999325,-0.33455576,13.205047,13.164685
-0.33355559,0.53244192,0.53244192,-0.33355559,3.4337703,3.4337737,-0.33355559,7.9740351,7.9744528,-0.33355559,4.7506081,4.7506032,-0.33355559,9.3385862,9.3381373,-0.33355559,13.943582,13.854374,-0.33355559,0.64311652,0.64311652,-0.33355559,3.8018261,3.8018283,-0.33355559,8.3622973,8.3626718,-0.33355559,4.031958,4.0319546,-0.33355559,8.6016982,8.6013956,-0.33355559,13.206504,13.166758
-0.33255543,0.53279136,0.53279136,-0.33255543,3.4350295,3.4350328,-0.33255543,7.9753772,7.975796,-0.33255543,4.7537222,4.7537172,-0.33255543,9.341754,9.3413032,-0.33255543,13.946751,13.856965,-0.33255543,0.63157585,0.63157585,-0.33255543,3.7660569,3.7660591,-0.33255543,8.3248817,8.3252554,-0.33255543,4.0335356,4.0335323,-0.33255543,8.6033322,8.6030363,-0.33255543,13.208139,13.169042
-0.33155526,0.53313995,0.53313995,-0.33155526,3.4362849,3.4362882,-0.33155526,7.9767152,7.9771351,-0.33155526,4.7568336,4.7568286,-0.33155526,9.3449188,9.3444662,-0.33155526,13.949916,13.859548,-0.33155526,0.61939524,0.61939524,-0.33155526,3.7277,3.7277021,-0.33155526,8.284691,8.2850639,-0.33155526,4.0352908,4.0352875,-0.33155526,8.6051499,8.6048611,-0.33155526,13.209957,13.17154
-0.33055509,0.53348768,0.53348768,-0.33055509,3.4375365,3.4375399,-0.33055509,7.9780491,7.97847,-0.33055509,4.7599423,4.7599372,-0.33055509,9.3480807,9.3476263,-0.33055509,13.953078,13.862125,-0.33055509,0.60658285,0.60658285,-0.33055509,3.6866602,3.6866624,-0.33055509,8.2416079,8.2419798,-0.33055509,4.037229,4.0372258,-0.33055509,8.6071571,8.6068757,-0.33055509,13.211965,13.174254
-0.32955493,0.53383455,0.53383455,-0.32955493,3.4387843,3.4387877,-0.32955493,7.9793789,7.9798009,-0.32955493,4.7630483,4.7630432,-0.32955493,9.3512398,9.3507835,-0.32955493,13.956238,13.864694,-0.32955493,0.59314752,0.59314752,-0.32955493,3.6428327,3.6428349,-0.32955493,8.1955011,8.1958719,-0.32955493,4.0393549,4.0393518,-0.32955493,8.6093585,8.6090849,-0.32955493,13.214168,13.177185
-0.32855476,0.53418055,0.53418055,-0.32855476,3.4400284,3.4400318,-0.32855476,7.9807045,7.9811276,-0.32855476,4.7661516,4.7661465,-0.32855476,9.3543959,9.3539378,-0.32855476,13.959395,13.867257,-0.32855476,0.57909873,0.57909873,-0.32855476,3.5961016,3.5961037,-0.32855476,8.1462241,8.1465936,-0.32855476,4.0416726,4.0416695,-0.32855476,8.6117583,8.6114927,-0.32855476,13.216568,13.180333
-0.32755459,0.53452569,0.53452569,-0.32755459,3.4412686,3.441272,-0.32755459,7.982026,7.9824501,-0.32755459,4.7692522,4.7692471,-0.32755459,9.3575492,9.3570891,-0.32755459,13.962548,13.869813,-0.32755459,0.56444668,0.56444668,-0.32755459,3.5463388,3.5463409,-0.32755459,8.0936126,8.0939807,-0.32755459,4.0441849,4.0441819,-0.32755459,8.6143594,8.6141021,-0.32755459,13.21917,13.183697
-0.32655443,0.53486995,0.53486995,-0.32655443,3.4425051,3.4425085,-0.32655443,7.9833433,7.9837685,-0.32655443,4.7723501,4.772345,-0.32655443,9.3606995,9.3602376,-0.32655443,13.965699,13.872362,-0.32655443,0.54920224,0.54920224,-0.32655443,3.4934032,3.4934052,-0.32655443,8.037482,8.0378485,-0.32655443,4.0468941,4.0468911,-0.32655443,8.617164,8.6169151,-0.32655443,13.221976,13.187274
