theta_deg,dW_LT,dW_WNL,dW_UR,dW_H0,dW_H1,dW_H2,dW_H3.5,dW_H5,dW_s0.3,dW_s0.5,dW_s0.7,dW_s1.0,dW_s1.4,dW_s2.0
3.2871735,0.99356784,0.00253775,0.0062249587,0.00253775,1.3782983e-08,0.0025384012,0.082314752,0.30765471,0.0022593544,0.0024771836,0.0025160826,0.00253775,0.0025486964,0.0025546151
3.3415458,0.99357609,0.0025537854,0.0096742301,0.0025537854,3.1277837e-08,0.0025544378,0.082393197,0.30775881,0.0022742007,0.0024930107,0.0025320402,0.0025537854,0.0025647716,0.0025707118
3.3968175,0.99358461,0.0025704648,0.0068335319,0.0025704648,2.8674814e-08,0.0025711182,0.082474331,0.3078664,0.0022896477,0.0025094748,0.002548639,0.0025704648,0.0025814919,0.0025874545
3.4530034,0.99359341,0.0025878177,0.0022831622,0.0025878177,1.197738e-08,0.0025884723,0.082558248,0.30797761,0.0023057234,0.0025266052,0.0025659086,0.0025878177,0.0025988873,0.002604873
3.5101187,0.9936025,0.0026058755,0.00064872361,0.0026058755,3.3705153e-09,0.0026065314,0.082645045,0.30809255,0.0023224575,0.002544433,0.0025838803,0.0026058755,0.002616989,0.0026229987
3.5681787,0.99361187,0.0026246714,0.00023279885,0.0026246714,1.002073e-09,0.0026253285,0.082734826,0.30821136,0.0023398811,0.0025629913,0.0026025872,0.0026246714,0.0026358303,0.0026418648
3.6271991,0.99362156,0.0026442402,0.00014513339,0.0026442402,3.4703968e-10,0.0026448988,0.082827695,0.30833417,0.0023580275,0.0025823146,0.002622064,0.0026442402,0.0026554462,0.0026615063
3.6871957,0.99363156,0.0026646191,0.000198741,0.0026646191,1.3839085e-10,0.0026652792,0.082923763,0.30846111,0.0023769317,0.0026024397,0.0026423477,0.0026646191,0.0026758737,0.0026819604
3.7481847,0.99364188,0.0026858471,0.00045243712,0.0026858471,6.1921521e-11,0.0026865087,0.083023141,0.30859232,0.0023966306,0.0026234055,0.0026634773,0.0026858471,0.002697152,0.0027032661
3.8101825,0.99365254,0.0027079656,0.0012280276,0.0027079656,3.0400437e-11,0.0027086289,0.083125949,0.30872795,0.0024171637,0.0026452532,0.0026854941,0.0027079656,0.0027193226,0.0027254652
3.8732058,0.99366354,0.0027310186,0.0029994727,0.0027310186,1.6109316e-11,0.0027316836,0.083232309,0.30886814,0.0024385725,0.0026680264,0.0027084419,0.0027310186,0.0027424295,0.0027486014
3.9372715,0.9936749,0.0027550525,0.0041625213,0.0027550525,9.1143632e-12,0.0027557194,0.083342347,0.30901306,0.0024609012,0.0026917712,0.0027323671,0.0027550525,0.0027665191,0.0027727214
4.0023969,0.99368662,0.0027801166,0.0023882145,0.0027801166,5.4759221e-12,0.0027807854,0.083456195,0.30916285,0.0024841968,0.0027165368,0.0027573189,0.0027801166,0.0027916408,0.0027978746
4.0685996,0.99369873,0.0028062633,0.0008466106,0.0028062633,3.4943699e-12,0.0028069341,0.08357399,0.3093177,0.002508509,0.0027423752,0.0027833494,0.0028062633,0.0028178471,0.0028241135
4.1358973,0.99371123,0.0028335481,0.00028160477,0.0028335481,2.3838705e-12,0.0028342212,0.083695875,0.30947777,0.0025338908,0.0027693417,0.0028105143,0.0028335481,0.0028451937,0.0028514938
4.2043082,0.99372412,0.0028620303,0.00010883593,0.0028620303,1.7605701e-12,0.0028627056,0.083821995,0.30964323,0.0025603987,0.0027974952,0.0028388724,0.0028620303,0.0028737396,0.0028800746
4.2738506,0.99373744,0.0028917726,5.9703433e-05,0.0028917726,1.4299311e-12,0.0028924502,0.083952505,0.30981428,0.0025880926,0.0028268983,0.0028684865,0.0028917726,0.0029035479,0.0029099189
4.3445433,0.99375118,0.0029228419,5.8658535e-05,0.0029228419,1.29303e-12,0.0029235221,0.084087564,0.3099911,0.0026170365,0.0028576175,0.0028994234,0.0029228419,0.0029346855,0.0029410938
4.4164053,0.99376536,0.0029553096,9.7471988e-05,0.0029553096,1.3038413e-12,0.0029559924,0.084227336,0.31017389,0.0026472986,0.002889724,0.0029317544,0.0029553096,0.0029672238,0.0029736707
4.489456,0.99378,0.0029892517,0.00020921429,0.0029892517,1.4503732e-12,0.0029899372,0.084371994,0.31036286,0.0026789517,0.0029232934,0.0029655551,0.0029892517,0.0030012388,0.0030077256
4.563715,0.99379511,0.0030247493,0.00047098638,0.0030247493,1.7487536e-12,0.0030254377,0.084521716,0.31055821,0.0027120736,0.0029584066,0.0030009068,0.0030247493,0.0030368118,0.0030433399
4.6392023,0.9938107,0.003061889,0.00087810665,0.003061889,2.246809e-12,0.0030625803,0.084676687,0.31076017,0.0027467475,0.0029951501,0.0030378958,0.003061889,0.0030740294,0.0030806002
4.7159382,0.99382679,0.0031007634,0.001049828,0.0031007634,3.0384274e-12,0.0031014578,0.084837101,0.31096895,0.0027830623,0.003033616,0.0030766147,0.0031007634,0.0031129843,0.0031195992
4.7939434,0.99384339,0.0031414715,0.00074561727,0.0031414715,4.2953914e-12,0.0031421693,0.085003157,0.3111848,0.0028211134,0.0030739034,0.0031171623,0.0031414715,0.0031537757,0.0031604362
4.8732388,0.99386052,0.0031841195,0.00034587933,0.0031841195,6.3330863e-12,0.0031848207,0.085175064,0.31140796,0.0028610031,0.0031161181,0.0031596447,0.0031841195,0.0031965096,0.0032032173
4.9538458,0.9938782,0.003228821,0.00013743705,0.003228821,9.7477319e-12,0.0032295257,0.08535304,0.31163867,0.0029028409,0.0031603736,0.0032041754,0.003228821,0.0032412999,0.0032480563
5.0357862,0.99389644,0.0032756979,5.721577e-05,0.0032756979,1.5712652e-11,0.0032764064,0.085537309,0.31187721,0.0029467448,0.0032067917,0.0032508763,0.0032756979,0.0032882686,0.0032950752
5.1190819,0.99391525,0.0033248814,2.8697097e-05,0.0033248814,2.6640803e-11,0.0033255938,0.085728107,0.31212383,0.0029928414,0.0032555033,0.0032998782,0.0033248814,0.0033375466,0.0033444052
5.2037554,0.99393467,0.003376512,2.0629018e-05,0.003376512,4.7699666e-11,0.0033772285,0.085925678,0.31237881,0.0030412671,0.0033066491,0.0033513219,0.003376512,0.0033892749,0.0033961871
5.2898294,0.99395469,0.0034307414,2.3634078e-05,0.0034307414,9.020542e-11,0.003431462,0.086130276,0.31264245,0.0030921688,0.0033603807,0.0034053588,0.0034307414,0.0034436049,0.0034505724
5.3773272,0.99397535,0.0034877326,3.8125298e-05,0.0034877326,1.781306e-10,0.0034884576,0.086342167,0.31291504,0.003145705,0.0034168612,0.003462152,0.0034877326,0.0035006999,0.0035077245
5.4662722,0.99399666,0.0035476615,7.1533247e-05,0.0035476615,3.5294821e-10,0.0035483911,0.086561627,0.31319689,0.0032020469,0.0034762667,0.0035218773,0.0035476615,0.0035607357,0.0035678192
5.5566885,0.99401864,0.0036107181,0.00013504875,0.0036107181,6.3870862e-10,0.0036114525,0.086788942,0.31348832,0.0032613795,0.0035387873,0.0035847247,0.0036107181,0.0036239024,0.0036310465
5.6486003,0.9940413,0.0036771076,0.00022081705,0.0036771076,9.1049063e-10,0.0036778469,0.087024413,0.31378967,0.0033239031,0.0036046287,0.0036508994,0.0036771076,0.0036904052,0.0036976117
5.7420324,0.99406468,0.003747052,0.00026757284,0.003747052,9.0510223e-10,0.0037477964,0.087268352,0.31410128,0.0033898347,0.0036740133,0.0037206235,0.003747052,0.003760466,0.0037677367
5.83701,0.99408878,0.0038207917,0.0002232647,0.0038207917,6.185873e-10,0.0038215414,0.087521084,0.3144235,0.0034594098,0.0037471823,0.0037941376,0.0038207917,0.0038343253,0.0038416621
5.9335585,0.99411364,0.0038985875,0.00013363963,0.0038985875,3.2215981e-10,0.0038993427,0.087782949,0.3147567,0.003532884,0.0038243973,0.0038717026,0.0038985875,0.0039122438,0.0039196485
6.031704,0.99413927,0.0039807227,6.5704819e-05,0.0039807227,1.4881857e-10,0.0039814835,0.088054301,0.31510127,0.0036105358,0.0039059424,0.0039536018,0.0039807227,0.0039945047,0.0040019791
6.131473,0.99416569,0.004067505,3.0809717e-05,0.004067505,6.793942e-11,0.0040682716,0.08833551,0.3154576,0.003692668,0.0039921268,0.0040401436,0.004067505,0.0040814158,0.0040889615
6.2328922,0.99419293,0.0041592696,1.5410814e-05,0.0041592696,3.2209949e-11,0.0041600423,0.08862696,0.3158261,0.0037796111,0.0040832873,0.0041316633,0.0041592696,0.0041733119,0.0041809307
6.3359889,0.99422101,0.0042563819,9.1724691e-06,0.0042563819,1.6112232e-11,0.0042571607,0.088929055,0.3162072,0.0038717262,0.0041797911,0.0042285269,0.0042563819,0.0042705584,0.0042782517
6.4407909,0.99424995,0.0043592406,7.3613865e-06,0.0043592406,8.51688e-12,0.0043600257,0.089242215,0.31660133,0.0039694078,0.0042820393,0.0043311336,0.0043592406,0.0043735537,0.0043813231
6.5473265,0.99427977,0.0044682817,8.3359853e-06,0.0044682817,4.7409575e-12,0.0044690733,0.089566879,0.31700896,0.0040730885,0.0043904706,0.0044399203,0.0044682817,0.0044827335,0.0044905803
6.6556242,0.99431051,0.0045839824,1.2058958e-05,0.0045839824,2.7669609e-12,0.0045847807,0.089903506,0.31743056,0.0041832425,0.0045055656,0.004555365,0.0045839824,0.0045985746,0.0046065001
6.7657132,0.99434219,0.0047068659,1.9439389e-05,0.0047068659,1.6870787e-12,0.004707671,0.090252575,0.31786661,0.0043003911,0.0046278515,0.004677992,0.0047068659,0.0047216,0.004729605
6.8776232,0.99437482,0.0048375069,3.1370487e-05,0.0048375069,1.0726549e-12,0.0048383188,0.090614587,0.31831764,0.0044251076,0.0047579075,0.0048083773,0.0048375069,0.0048523834,0.0048604687
6.9913843,0.99440844,0.0049765371,4.6052048e-05,0.0049765371,7.1157426e-13,0.004977356,0.090990068,0.31878416,0.0045580244,0.0048963712,0.0049471544,0.0049765371,0.0049915562,0.004999722
7.1070271,0.99444308,0.0051246527,5.6326179e-05,0.0051246527,4.9426222e-13,0.0051254785,0.091379565,0.31926672,0.0046998392,0.0050439451,0.0050950211,0.0051246527,0.0051398136,0.0051480599
7.2245826,0.99447875,0.0052826217,5.4607289e-05,0.0052826217,3.6193778e-13,0.0052834545,0.091783653,0.31976589,0.0048513242,0.0052014053,0.005252748,0.0052826217,0.0052979227,0.0053062489
7.3440827,0.99451549,0.0054512931,4.1809319e-05,0.0054512931,2.8208405e-13,0.0054521329,0.092202933,0.32028226,0.0050133348,0.0053696099,0.0054211866,0.0054512931,0.0054667313,0.0054751362
7.4655594,0.99455332,0.005631607,2.6356366e-05,0.005631607,2.3635269e-13,0.0056324537,0.092638035,0.32081645,0.0051868207,0.0055495102,0.0056012804,0.005631607,0.0056471781,0.0056556598
7.5890453,0.99459227,0.0058246064,1.484216e-05,0.0058246064,2.1439969e-13,0.0058254597,0.093089617,0.32136908,0.0053728381,0.0057421617,0.0057940761,0.0058246064,0.0058403042,0.0058488599
7.7145739,0.99463238,0.0060314502,8.1364069e-06,0.0060314502,2.1067904e-13,0.0060323099,0.093558373,0.3219408,0.005572564,0.0059487391,0.0060007375,0.0060314502,0.0060472667,0.0060558926
7.8421787,0.99467365,0.0062534292,4.6884558e-06,0.0062534292,2.2279002e-13,0.0062542951,0.094045025,0.32253232,0.0057873129,0.0061705511,0.0062225608,0.0062534292,0.0062693538,0.006278045
7.9718943,0.99471614,0.0064919838,3.0815539e-06,0.0064919838,2.507051e-13,0.0064928552,0.094550335,0.32314432,0.0060185556,0.0064090594,0.0064609927,0.0064919838,0.006508003,0.0065167528
8.1037554,0.99475986,0.0067487242,2.5121695e-06,0.0067487242,2.9656786e-13,0.0067496005,0.095075101,0.32377755,0.0062679416,0.0066658996,0.0067176514,0.0067487242,0.0067648211,0.0067736211
8.2377977,0.99480484,0.007025455,2.6203337e-06,0.007025455,3.6495015e-13,0.0070263354,0.095620159,0.32443277,0.0065373248,0.0069429063,0.0069943507,0.007025455,0.0070416083,0.0070504481
8.374057,0.99485111,0.0073242023,3.3009585e-06,0.0073242023,4.6359058e-13,0.0073250858,0.09618639,0.32511077,0.0068287935,0.0072421415,0.0072931278,0.0073242023,0.0073403861,0.0073492526
8.5125703,0.99489871,0.007647247,4.5689201e-06,0.007647247,6.0475139e-13,0.0076481323,0.096774717,0.32581237,0.0071447059,0.007565928,0.0076162767,0.007647247,0.0076634291,0.0076723061
8.6533746,0.99494765,0.007997162,6.4061496e-06,0.007997162,8.0744909e-13,0.0079980475,0.097386112,0.32653843,0.0074877312,0.0079168891,0.0079663858,0.007997162,0.0080133031,0.0080221709
8.7965079,0.99499797,0.008376857,8.5342702e-06,0.008376857,1.1009212e-12,0.0083777406,0.098021595,0.32728983,0.0078608984,0.0082979945,0.0083463837,0.008376857,0.0083929093,0.0084017436
8.9420088,0.9950497,0.0087896306,1.0260323e-05,0.0087896306,1.5296785e-12,0.00879051,0.098682241,0.32806749,0.0082676538,0.0087126144,0.0087595915,0.0087896306,0.0088055361,0.0088143073
9.0899164,0.99510287,0.0092392321,1.0769068e-05,0.0092392321,2.1599922e-12,0.0092401044,0.099369181,0.32887238,0.0087119287,0.0091645835,0.0092097854,0.0092392321,0.0092549206,0.0092635928
9.2402705,0.99515751,0.0097299345,9.7524702e-06,0.0097299345,3.0856803e-12,0.0097307959,0.1000836,0.32970547,0.0091982208,0.0096582773,0.0097012706,0.0097299345,0.0097453206,0.0097538502
9.3931115,0.99521363,0.010266621,7.6597594e-06,0.010266621,4.4254679e-12,0.010267467,0.10082677,0.33056782,0.0097316896,0.010198701,0.010238969,0.010266621,0.010281601,0.010289935
9.5484806,0.99527128,0.010854886,5.3467945e-06,0.010854886,6.2924929e-12,0.010855712,0.10159999,0.33146048,0.010318272,0.0107916,0.010828523,0.010854886,0.010869337,0.010877411
9.7064197,0.99533048,0.011501162,3.4613235e-06,0.011501162,8.7035829e-12,0.01150196,0.10240466,0.33238458,0.010964821,0.011443582,0.01147642,0.011501162,0.011514932,0.011522669
9.8669712,0.99539125,0.012212863,2.1842918e-06,0.012212863,1.1417203e-11,0.012213626,0.10324226,0.33334127,0.011679268,0.012162278,0.012190144,0.012212863,0.012225769,0.012233074
10.030178,0.99545362,0.012998562,1.4146609e-06,0.012998562,1.3812042e-11,0.012999281,0.10411433,0.33433176,0.01247083,0.012956524,0.012978351,0.012998562,0.013010384,0.013017143
10.196085,0.99551762,0.013868207,9.9357767e-07,0.013868207,1.5063506e-11,0.013868869,0.10502251,0.33535731,0.013350245,0.013836584,0.01385109,0.013868207,0.013878676,0.01388475
10.364736,0.99558326,0.014833373,7.9857288e-07,0.014833373,1.4640573e-11,0.014833964,0.10596854,0.33641921,0.014330072,0.014814423,0.014820061,0.014833373,0.014842163,0.014847384
10.536177,0.99565058,0.015907581,7.552569e-07,0.015907581,1.26623e-11,0.015908083,0.10695425,0.33751882,0.01542505,0.015904038,0.015898937,0.015907581,0.015914297,0.015918458
10.710453,0.99571959,0.017106677,8.2362518e-07,0.017106677,9.820343e-12,0.01710707,0.10798156,0.33865756,0.016652539,0.017121856,0.01710375,0.017106677,0.017110835,0.017113687
10.887612,0.99579031,0.018449299,9.8085918e-07,0.018449299,6.9615231e-12,0.018449556,0.10905253,0.33983688,0.018033063,0.018487234,0.018453369,0.018449299,0.018450309,0.018451545
11.067701,0.99586275,0.019957448,1.2041983e-06,0.019957448,4.6346942e-12,0.019957537,0.11016933,0.34105833,0.019590979,0.02002306,0.01997008,0.019957448,0.019954589,0.019953832
11.250769,0.99593694,0.021657197,1.4551628e-06,0.021657197,2.9771084e-12,0.021657077,0.11133425,0.34232348,0.021355304,0.021756504,0.021680307,0.021657197,0.021649581,0.021646371
11.436865,0.99601289,0.023579555,1.6731505e-06,0.023579555,1.8850132e-12,0.023579179,0.11254973,0.34363399,0.023360745,0.023719943,0.0236155,0.023579555,0.023566092,0.02355986
11.62604,0.9960906,0.025761554,1.7901789e-06,0.025761554,1.1938947e-12,0.025760861,0.11381835,0.34499158,0.025648983,0.025952115,0.02581324,0.025761554,0.025740897,0.025730943
11.818343,0.99617009,0.028247588,1.7621953e-06,0.028247588,7.6341431e-13,0.028246502,0.11514285,0.34639805,0.028270267,0.028499546,0.028318607,0.028247588,0.02821807,0.028203524
12.013828,0.99625135,0.031091084,1.5909752e-06,0.031091084,4.9554675e-13,0.031089514,0.11652614,0.34785526,0.031285433,0.031418347,0.031185893,0.031091084,0.031050637,0.031030421
12.212545,0.99633439,0.034356598,1.3219314e-06,0.034356598,3.2760776e-13,0.034354427,0.11797131,0.34936515,0.034768414,0.034776449,0.034480741,0.034356598,0.034302644,0.034275414
12.41455,0.99641921,0.038122427,1.0224353e-06,0.038122427,2.2105576e-13,0.038119509,0.11948165,0.35092976,0.038809414,0.038656419,0.038282825,0.038122427,0.038051749,0.038015825
12.619896,0.9965058,0.04248389,7.5104374e-07,0.04248389,1.5252406e-13,0.042480045,0.12106064,0.35255119,0.043518899,0.043158981,0.042689208,0.04248389,0.042392457,0.042345737
12.828639,0.99659414,0.047557439,5.3805439e-07,0.047557439,1.0785109e-13,0.047552436,0.12271201,0.35423163,0.049032606,0.048407444,0.047818552,0.047557439,0.047440186,0.047380027
13.040834,0.99668422,0.053485787,3.8758732e-07,0.053485787,7.8392981e-14,0.053479338,0.12443972,0.35597339,0.055517839,0.054553236,0.053816384,0.053485787,0.053336341,0.053259414
13.256539,0.99677601,0.060444318,2.9012741e-07,0.060444318,5.8816164e-14,0.060436059,0.12624798,0.35777884,0.063181321,0.061782812,0.06086166,0.060444318,0.060254637,0.060156743
13.475812,0.99686948,0.068649006,2.3293401e-07,0.068649006,4.5789395e-14,0.068638476,0.12814128,0.35965048,0.072278923,0.070326191,0.069174887,0.068649006,0.068408932,0.068284768
13.698713,0.99696461,0.078366113,2.0491912e-07,0.078366113,3.720793e-14,0.078352728,0.13012444,0.36159089,0.083127551,0.080467396,0.07902806,0.078366113,0.078062812,0.077905673
13.9253,0.99706134,0.089923858,1.9769748e-07,0.089923858,3.1730171e-14,0.089906884,0.13220255,0.36360279,0.096119371,0.092556966,0.090756606,0.089923858,0.089541132,0.089342557
14.155635,0.99715962,0.10372608,2.049302e-07,0.10372608,2.8498224e-14,0.10370459,0.13438109,0.36568898,0.11173827,0.10702649,0.10477332,0.10372608,0.10324354,0.10299288
14.389779,0.9972594,0.12026748,2.2121657e-07,0.12026748,2.6967577e-14,0.12024032,0.13666591,0.36785241,0.13057787,0.12440464,0.12158389,0.12026748,0.11965962,0.11934354
14.627797,0.9973606,0.14014942,2.411967e-07,0.14014942,2.6802263e-14,0.14011513,0.13906323,0.37009614,0.15335916,0.14533323,0.14180271,0.14014942,0.13938459,0.13898654
14.869752,0.99746314,0.16409353,2.5930264e-07,0.16409353,2.7809739e-14,0.16405036,0.14157974,0.37242337,0.18094403,0.17058017,0.1661664,0.16409353,0.16313307,0.16263285
15.115709,0.99756694,0.19294859,2.7035118e-07,0.19294859,2.990004e-14,0.19289445,0.14422259,0.37483743,0.21433719,0.20104353,0.19553969,0.19294859,0.19174632,0.19111975
15.365734,0.99767188,0.22768196,2.7065569e-07,0.22768196,3.3059563e-14,0.2276144,0.14699943,0.3773418,0.25466412,0.23773641,0.23090478,0.22768196,0.22618459,0.22540375
15.619895,0.99777786,0.26934184,2.5890559e-07,0.26934184,3.7333067e-14,0.26925823,0.14991845,0.37994009,0.30310491,0.2817367,0.27331971,0.26934184,0.26749128,0.26652566
15.87826,0.99788474,0.31897052,2.363141e-07,0.31897052,4.2809066e-14,0.31886824,0.15298846,0.38263609,0.36075554,0.33407871,0.32382471,0.31897052,0.31670921,0.3155285
16.140898,0.99799238,0.377443,2.0611935e-07,0.377443,4.9604256e-14,0.37731993,0.15621887,0.38543373,0.42838169,0.39555914,0.3832707,0.377443,0.37472405,0.37330336
16.407881,0.99810061,0.44520689,1.7264031e-07,0.44520689,5.7842489e-14,0.44506214,0.15961979,0.38833714,0.50603541,0.46643442,0.4520461,0.44520689,0.44201032,0.44033863
16.67928,0.99820926,0.52191683,1.4006716e-07,0.52191683,6.7623461e-14,0.52175175,0.16320208,0.39135059,0.59253688,0.54601269,0.52969843,0.52191683,0.51827202,0.51636394
16.955167,0.99831812,0.60600343,1.1143946e-07,0.60600343,7.8976593e-14,0.60582279,0.16697739,0.39447855,0.68490177,0.63220513,0.61449827,0.60600343,0.60201452,0.59992369
17.235619,0.99842698,0.69429567,8.8261552e-08,0.69429567,9.1797959e-14,0.69410851,0.17095824,0.39772567,0.77792182,0.72119572,0.70307533,0.69429567,0.6901614,0.68799118
17.520709,0.99853559,0.7818996,7.0741642e-08,0.7818996,1.0577463e-13,0.78171927,0.17515807,0.40109682,0.86422903,0.8074693,0.79033818,0.7818996,0.77791473,0.7758194
17.810515,0.9986437,0.86254778,5.8297824e-08,0.86254778,1.2031279e-13,0.86239067,0.17959132,0.40459705,0.93515662,0.88440012,0.86988559,0.86254778,0.85907472,0.85724515
18.105114,0.998751,0.92948739,5.0013134e-08,0.92948739,1.3450165e-13,0.9293703,0.18427354,0.40823163,0.98240478,0.94536111,0.93494994,0.92948739,0.92689854,0.92553218
18.404586,0.99885719,0.97669472,4.4917777e-08,0.97669472,1.4715532e-13,0.97663176,0.18922141,0.41200604,1,0.98497232,0.97963045,0.97669472,0.97530273,0.9745667
18.709012,0.9989619,1,4.2116141e-08,1,1.5696276e-13,1,0.19445287,0.415926,0.98573706,1,1,1,1,1
19.018473,0.99906477,0.99778299,4.0821942e-08,0.99778299,1.6273024e-13,0.99784803,0.19998721,0.41999745,0.9416042,0.98972075,0.9947676,0.99778299,0.99922069,0.99998347
19.333053,0.99916537,0.97114909,4.0358491e-08,0.97114909,1.6364024e-13,0.9712742,0.20584515,0.42422658,0.8732991,0.95590652,0.96539775,0.97114909,0.97391544,0.97538592
19.652836,0.99926326,0.92362878,4.015879e-08,0.92362878,1.5942718e-13,0.9238028,0.21204894,0.4286198,0.78914282,0.90252492,0.9157096,0.92362878,0.92748151,0.92953416
19.977909,0.99935796,0.86045007,3.9776939e-08,0.86045007,1.5041803e-13,0.86065785,0.21862249,0.4331838,0.69852705,0.83504442,0.85106034,0.86045007,0.86506373,0.86752731
20.308359,0.99944891,0.78752708,3.8904468e-08,0.78752708,1.3745853e-13,0.78775278,0.22559143,0.4379255,0.61011412,0.75939288,0.77734127,0.78752708,0.79255779,0.79524791
20.644274,0.99953556,0.71045689,3.7378151e-08,0.71045689,1.2176767e-13,0.71068671,0.23298326,0.44285209,0.53032757,0.68095912,0.70005665,0.71045689,0.71559468,0.71834387
20.985746,0.99961728,0.63380792,3.5171535e-08,0.63380792,1.0473952e-13,0.63403112,0.24082741,0.44797101,0.46264865,0.60402262,0.62366822,0.63380792,0.63880487,0.64148179
21.332866,0.99969339,0.56081429,3.2372519e-08,0.56081429,8.7713417e-14,0.56102302,0.24915536,0.45328997,0.4077975,0.5316399,0.55128849,0.56081429,0.56549852,0.568014
21.685728,0.99976316,0.49342358,2.9152738e-08,0.49342358,7.1769443e-14,0.49361316,0.2580007,0.45881693,0.3644788,0.46574931,0.48472208,0.49342358,0.49770299,0.50000602
22.044426,0.99982581,0.43255693,2.5731026e-08,0.43255693,5.7613209e-14,0.43272622,0.26739924,0.4645601,0.33028462,0.40730172,0.42475112,0.43255693,0.43640336,0.4384727
22.409058,0.99988048,0.37842423,2.2332635e-08,0.37842423,4.5571404e-14,0.37857478,0.27738902,0.47052795,0.30247874,0.35639951,0.37149094,0.37842423,0.3818429,0.38367813
22.77972,0.99992626,0.33078907,1.9151024e-08,0.33078907,3.5668147e-14,0.3309229,0.28801034,0.47672918,0.27854874,0.31249588,0.32467327,0.33078907,0.3337961,0.33540936
23.156514,0.99996216,0.28915789,1.6322029e-08,0.28915789,2.7731983e-14,0.28927602,0.2993057,0.48317273,0.25651674,0.27465537,0.28381608,0.28915789,0.2917779,0.29318755
23.53954,0.99998712,0.25291483,1.391586e-08,0.25291483,2.1494025e-14,0.25301768,0.3113198,0.48986774,0.23505183,0.24181772,0.24831677,0.25291483,0.25518617,0.25641318
23.928902,1,0.2214197,1.1944549e-08,0.2214197,1.6659061e-14,0.22150834,0.3240993,0.49682352,0.21344865,0.21300472,0.21751857,0.2214197,0.22339127,0.22445733
24.324704,0.99999957,0.19406921,1.0377777e-08,0.19406921,1.2948066e-14,0.19414585,0.33769262,0.50404957,0.19153292,0.18744342,0.19077341,0.19406921,0.19578813,0.19671395
24.727053,0.99998451,0.17032108,9.160069e-09,0.17032108,1.0118501e-14,0.17038816,0.35214956,0.5115555,0.16953273,0.16460821,0.16749665,0.17032108,0.1718224,0.17262639
25.136057,0.99995342,0.14969338,8.2251523e-09,0.14969338,7.9702821e-15,0.14975243,0.36752081,0.51935099,0.14793174,0.1441969,0.14719887,0.14969338,0.15099983,0.15169802
25.551826,0.99990477,0.13175731,7.5061315e-09,0.13175731,6.3439119e-15,0.13180865,0.38385727,0.52744575,0.12731603,0.12606204,0.12948727,0.13175731,0.13288707,0.13349377
25.974473,0.99983694,0.11613441,6.9418394e-09,0.11613441,5.115109e-15,0.11617796,0.40120914,0.53584947,0.10823527,0.11012518,0.11404373,0.11613441,0.11710872,0.11763682
26.40411,0.99974821,0.10249804,6.480308e-09,0.10249804,4.1884714e-15,0.10253425,0.41962476,0.54457172,0.091102717,0.096302547,0.10059565,0.10249804,0.10334245,0.10380302
26.840854,0.9996367,0.09057287,6.0802404e-09,0.09057287,3.4914505e-15,0.090603138,0.43914915,0.55362188,0.076148408,0.084460799,0.088893711,0.09057287,0.091312491,0.091714635
27.284822,0.99950045,0.080129145,5.7111165e-09,0.080129145,2.9691638e-15,0.080155357,0.45982215,0.563009,0.063421643,0.074406571,0.078702526,0.080129145,0.080782815,0.081134129
27.736134,0.99933734,0.070972967,5.3523826e-09,0.070972967,2.5801721e-15,0.070996685,0.48167623,0.57274175,0.052826151,0.065901084,0.069802035,0.070972967,0.071551231,0.071858442
28.19491,0.9991451,0.062936831,4.9920997e-09,0.062936831,2.2931568e-15,0.062958776,0.50473373,0.5828282,0.044168206,0.058686441,0.061994345,0.062936831,0.063444706,0.06371389
28.661275,0.99892134,0.055873579,4.6253608e-09,0.055873579,2.0843604e-15,0.055893668,0.52900364,0.59327571,0.037202709,0.052512093,0.055110611,0.055873579,0.056315339,0.05655174
29.135354,0.99866349,0.049654074,4.2526837e-09,0.049654074,1.9356417e-15,0.049671887,0.55447786,0.60409074,0.031669344,0.047154728,0.049014464,0.049654074,0.050036526,0.050244426
29.617275,0.99836882,0.044166822,3.8784511e-09,0.044166822,1.8330106e-15,0.044182117,0.5811269,0.61527858,0.027316813,0.042429579,0.043600595,0.044166822,0.044499439,0.044682328
30.107167,0.99803445,0.039317387,3.5093911e-09,0.039317387,1.7655324e-15,0.039330351,0.60889506,0.62684319,0.023916618,0.038194157,0.038789116,0.039317387,0.039610142,0.039771054
30.605162,0.9976573,0.035026495,3.1531196e-09,0.035026495,1.724513e-15,0.035037676,0.63769523,0.63878687,0.021269141,0.034346563,0.034517755,0.035026495,0.035287435,0.035429158
31.111395,0.99723411,0.031227074,2.8168397e-09,0.031227074,1.7028999e-15,0.031237091,0.66740344,0.65110996,0.019204806,0.030820363,0.03073425,0.031227074,0.031461148,0.031586211
31.626001,0.99676143,0.027861139,2.5063462e-09,0.027861139,1.6948491e-15,0.027870419,0.69785342,0.66381048,0.017582513,0.027577423,0.027390746,0.027861139,0.028070616,0.02818119
32.149119,0.99623561,0.024877429,2.2254411e-09,0.024877429,1.6954224e-15,0.024886082,0.72883157,0.67688378,0.016286846,0.024599725,0.024440822,0.024877429,0.025063247,0.025161107
32.680889,0.99565277,0.022230109,1.9757816e-09,0.022230109,1.7003866e-15,0.022237991,0.76007275,0.69032209,0.015224949,0.02188113,0.021838829,0.022230109,0.022393252,0.022479866
