x_linear_H0,y_linear_H0,x_linear_H1,y_linear_H1,x_circular_H0,y_circular_H0,x_circular_H1,y_circular_H1,x_elliptical_H0,y_elliptical_H0,x_elliptical_H1,y_elliptical_H1
-0.049414637,0,2.8554968,-14.705097,-0.034941426,0.0090597466,4.0584848,-20.791451,-0.042372702,0.0065919345,3.9324087,-20.171809
-0.049501171,0,3.1321402,-14.648649,-0.035002614,0.0082847631,4.449694,-20.712016,-0.042446904,0.0060280512,4.3119431,-20.09465
-0.04956696,0,3.4076909,-14.586995,-0.035049134,0.0075129021,4.8393507,-20.625216,-0.042503317,0.0054664398,4.6899731,-20.010347
-0.0496122,0,3.6820508,-14.520157,-0.035081124,0.0067444216,5.2273161,-20.531082,-0.042542111,0.0049072881,5.0663641,-19.918929
-0.049637095,0,3.9551223,-14.448159,-0.035098727,0.0059795756,5.6134523,-20.429646,-0.042563458,0.0043507809,5.4409822,-19.820429
-0.049641851,0,4.2268079,-14.371024,-0.03510209,0.0052186139,5.9976216,-20.320945,-0.042567536,0.0037970999,5.8136938,-19.71488
-0.049626681,0,4.4970109,-14.288781,-0.035091363,0.0044617824,6.3796874,-20.205016,-0.042554528,0.0032464241,6.1843664,-19.60232
-0.049591806,0,4.7656351,-14.201458,-0.035066703,0.0037093226,6.7595134,-20.081899,-0.042524623,0.0026989292,6.5528678,-19.482788
-0.049537448,0,5.0325846,-14.109087,-0.035028266,0.0029614718,7.1369646,-19.951639,-0.042478012,0.0021547878,6.9190668,-19.356327
-0.049463838,0,5.2977645,-14.011698,-0.034976216,0.002218463,7.5119065,-19.814282,-0.042414891,0.0016141695,7.282833,-19.22298
-0.049371209,0,5.5610802,-13.909327,-0.034910717,0.001480525,7.8842055,-19.669874,-0.042335462,0.0010772407,7.6440369,-19.082795
-0.0492598,0,5.8224379,-13.80201,-0.034831939,0.00074788192,8.253729,-19.518468,-0.04223993,0.00054416458,8.0025497,-18.935822
-0.049129855,0,6.0817444,-13.689785,-0.034740054,2.0753758e-05,8.6203454,-19.360116,-0.042128503,1.5101135e-05,8.3582437,-18.782111
-0.048981624,0,6.3389073,-13.57269,-0.034635239,-0.00070064414,8.9839241,-19.194875,-0.042001396,-0.00050979294,8.7109922,-18.621717
-0.048815358,0,6.5938349,-13.450768,-0.034517671,-0.0014161009,9.3443355,-19.022802,-0.041858824,-0.0010303642,9.0606694,-18.454697
-0.048631314,0,6.8464363,-13.324061,-0.034387532,-0.0021254102,9.7014513,-18.843959,-0.041701008,-0.0015464625,9.4071509,-18.281109
-0.048429755,0,7.0966215,-13.192614,-0.034245008,-0.0028283702,10.055144,-18.658408,-0.041528172,-0.002057941,9.7503131,-18.101015
-0.048210944,0,7.3443014,-13.056473,-0.034090286,-0.0035247838,10.405288,-18.466216,-0.041340543,-0.0025646564,10.090034,-17.914479
-0.047975152,0,7.5893875,-12.915687,-0.033923556,-0.0042144585,10.751758,-18.267449,-0.041138353,-0.0030664684,10.426192,-17.721566
-0.04772265,0,7.8317925,-12.770305,-0.03374501,-0.0048972064,11.094431,-18.062179,-0.040921835,-0.0035632405,10.758667,-17.522344
-0.047453716,0,8.0714299,-12.620379,-0.033554845,-0.0055728444,11.433185,-17.850477,-0.040691226,-0.0040548394,11.087342,-17.316885
-0.047168629,0,8.3082143,-12.465962,-0.033353258,-0.006241194,11.767899,-17.63242,-0.040446766,-0.0045411351,11.412098,-17.105259
-0.046867672,0,8.5420613,-12.307107,-0.033140449,-0.0069020815,12.098453,-17.408083,-0.040188697,-0.0050220014,11.73282,-16.887543
-0.046551131,0,8.7728873,-12.143872,-0.032916621,-0.0075553379,12.42473,-17.177546,-0.039917265,-0.0054973152,12.049394,-16.663814
-0.046219295,0,9.0006102,-11.976314,-0.032681977,-0.008200799,12.746613,-16.940891,-0.039632718,-0.0059669572,12.361707,-16.43415
-0.045872455,0,9.2251485,-11.804492,-0.032436725,-0.0088383054,13.063988,-16.698201,-0.039335306,-0.0064308112,12.669647,-16.198633
-0.045510907,0,9.4464223,-11.628467,-0.032181072,-0.0094677025,13.376741,-16.449563,-0.039025281,-0.0068887649,12.973105,-15.957346
-0.045134948,0,9.6643525,-11.448302,-0.031915228,-0.01008884,13.684761,-16.195064,-0.038702898,-0.0073407091,13.271972,-15.710375
-0.044744876,0,9.8788614,-11.26406,-0.031639405,-0.010701574,13.987939,-15.934795,-0.038368414,-0.0077865384,13.566142,-15.457807
-0.044340993,0,10.089873,-11.075807,-0.031353817,-0.011305764,14.286165,-15.668847,-0.038022088,-0.0082261507,13.85551,-15.199731
-0.043923604,0,10.29731,-10.883608,-0.031058679,-0.011901273,14.579334,-15.397316,-0.03766418,-0.0086594476,14.139972,-14.93624
-0.043493013,0,10.501101,-10.687533,-0.030754205,-0.012487973,14.86734,-15.120296,-0.037294951,-0.0090863341,14.419427,-14.667425
-0.043049529,0,10.701172,-10.487651,-0.030440615,-0.013065736,15.150082,-14.837887,-0.036914667,-0.0095067187,14.693776,-14.393383
-0.042593461,0,10.897451,-10.284031,-0.030118126,-0.013634442,15.427458,-14.550189,-0.036523591,-0.0099205133,14.96292,-14.114211
-0.042125119,0,11.089869,-10.076748,-0.029786958,-0.014193976,15.69937,-14.257303,-0.036121991,-0.010327634,15.226763,-13.830008
-0.041644815,0,11.278357,-9.8658734,-0.029447331,-0.014744225,15.965719,-13.959334,-0.035710134,-0.010727999,15.485211,-13.540874
-0.041152863,0,11.462847,-9.6514827,-0.029099469,-0.015285083,16.226412,-13.656386,-0.035288289,-0.011121531,15.738173,-13.246912
-0.040649577,0,11.643274,-9.4336518,-0.028743592,-0.015816449,16.481355,-13.348568,-0.034856724,-0.011508156,15.985557,-12.948225
-0.040135272,0,11.819573,-9.2124578,-0.028379924,-0.016338225,16.730457,-13.035988,-0.034415712,-0.011887804,16.227275,-12.644921
-0.039610266,0,11.991681,-8.9879793,-0.028008688,-0.01685032,16.973628,-12.718758,-0.033965523,-0.012260408,16.463241,-12.337107
-0.039074874,0,12.159536,-8.7602958,-0.027630109,-0.017352646,17.210784,-12.396989,-0.033506428,-0.012625904,16.693371,-12.024891
-0.038529415,0,12.32308,-8.529488,-0.027244411,-0.017845121,17.441837,-12.070797,-0.033038701,-0.012984232,16.917582,-11.708385
-0.037974207,0,12.482252,-8.2956379,-0.02685182,-0.018327667,17.666707,-11.740297,-0.032562614,-0.013335336,17.135795,-11.387701
-0.037409567,0,12.636997,-8.0588284,-0.026452559,-0.018800209,17.885312,-11.405606,-0.032078439,-0.013679161,17.34793,-11.062953
-0.036835815,0,12.787259,-7.8191434,-0.026046855,-0.019262681,18.097575,-11.066843,-0.03158645,-0.014015659,17.553914,-10.734255
-0.036253268,0,12.932985,-7.576668,-0.025634932,-0.019715018,18.30342,-10.724128,-0.031086921,-0.014344782,17.753671,-10.401725
-0.035662246,0,13.074121,-7.3314883,-0.025217017,-0.02015716,18.502772,-10.377583,-0.030580124,-0.014666488,17.947131,-10.065481
-0.035063067,0,13.210618,-7.0836912,-0.024793333,-0.020589054,18.695561,-10.027331,-0.030066332,-0.014980737,18.134224,-9.7256409
-0.034456048,0,13.342427,-6.8333646,-0.024364106,-0.021010649,18.881718,-9.6734959,-0.029545818,-0.015287492,18.314883,-9.3823269
-0.033841508,0,13.469501,-6.5805975,-0.02392956,-0.021421899,19.061177,-9.3162038,-0.029018854,-0.015586721,18.489044,-9.0356603
-0.033219763,0,13.591793,-6.3254795,-0.02348992,-0.021822764,19.233872,-8.9555814,-0.028485712,-0.015878393,18.656644,-8.6857642
-0.03259113,0,13.709261,-6.0681012,-0.023045409,-0.022213207,19.399743,-8.5917568,-0.027946663,-0.016162482,18.817624,-8.3327629
-0.031955923,0,13.821863,-5.8085539,-0.022596251,-0.022593196,19.558729,-8.2248591,-0.027401978,-0.016438965,18.971925,-7.9767816
-0.031314459,0,13.929557,-5.5469298,-0.022142667,-0.022962704,19.710774,-7.8550188,-0.026851927,-0.016707821,19.119494,-7.6179469
-0.030667049,0,14.032306,-5.2833217,-0.021684879,-0.023321706,19.855824,-7.4823671,-0.026296778,-0.016969033,19.260275,-7.2563862
-0.030014008,0,14.130072,-5.0178233,-0.021223109,-0.023670185,19.993826,-7.1070365,-0.025736799,-0.017222589,19.39422,-6.8922278
-0.029355645,0,14.222821,-4.7505289,-0.020757576,-0.024008125,20.124731,-6.7291602,-0.025172258,-0.017468476,19.52128,-6.5256012
-0.02869227,0,14.310518,-4.4815333,-0.020288499,-0.024335516,20.248492,-6.3488725,-0.024603419,-0.017706688,19.64141,-6.1566365
-0.028024193,0,14.393134,-4.2109321,-0.019816097,-0.024652352,20.365065,-5.9663085,-0.024030547,-0.01793722,19.754566,-5.7854649
-0.027351719,0,14.470638,-3.9388214,-0.019340587,-0.024958631,20.474408,-5.5816042,-0.023453906,-0.018160071,19.860708,-5.4122182
-0.026675155,0,14.543001,-3.6652978,-0.018862183,-0.025254355,20.576481,-5.1948962,-0.022873756,-0.018375242,19.959797,-5.037029
-0.025994802,0,14.610199,-3.3904585,-0.018381101,-0.025539531,20.671247,-4.806322,-0.022290359,-0.018582737,20.051799,-4.6600306
-0.025310963,0,14.672207,-3.1144011,-0.017897554,-0.025814167,20.758674,-4.4160196,-0.021703971,-0.018782565,20.136679,-4.281357
-0.024623936,0,14.729003,-2.8372237,-0.017411753,-0.02607828,20.838728,-4.0241278,-0.021114851,-0.018974735,20.214408,-3.9011428
-0.02393402,0,14.780565,-2.5590248,-0.016923908,-0.026331886,20.911382,-3.6307858,-0.020523253,-0.019159261,20.284958,-3.519523
-0.023241509,0,14.826876,-2.2799032,-0.016434229,-0.026575008,20.976609,-3.2361335,-0.01992943,-0.019336158,20.348302,-3.1366334
-0.022546697,0,14.867919,-1.9999581,-0.015942923,-0.026807672,21.034386,-2.8403111,-0.019333633,-0.019505446,20.404418,-2.7526099
-0.021849873,0,14.903679,-1.7192889,-0.015450194,-0.027029907,21.084691,-2.4434594,-0.018736112,-0.019667146,20.453286,-2.3675891
-0.021151326,0,14.934143,-1.4379954,-0.014956247,-0.027241747,21.127506,-2.0457194,-0.018137113,-0.019821282,20.494887,-1.9817079
-0.020451342,0,14.959299,-1.1561776,-0.014461283,-0.027443229,21.162816,-1.6472325,-0.017536881,-0.019967882,20.529208,-1.5951034
-0.019750203,0,14.979139,-0.87393554,-0.013965503,-0.027634393,21.190608,-1.2481404,-0.016935659,-0.020106974,20.556234,-1.207913
-0.019048189,0,14.993655,-0.5913696,-0.013469104,-0.027815284,21.210871,-0.84858501,-0.016333687,-0.020238592,20.575957,-0.82027443
-0.018345579,0,15.002842,-0.30858021,-0.012972284,-0.02798595,21.223598,-0.44870838,-0.015731204,-0.020362769,20.588368,-0.43232548
-0.017642646,0,15.006696,-0.025667878,-0.012475235,-0.028146441,21.228784,-0.048652695,-0.015128444,-0.020479544,20.593463,-0.044204082
-0.016939662,0,15.005215,0.25726683,-0.01197815,-0.028296813,21.226426,0.35143978,-0.01452564,-0.020588955,20.59124,0.34395175
-0.016236896,0,14.998401,0.54012335,-0.011481219,-0.028437122,21.216526,0.75142675,-0.013923023,-0.020691045,20.581699,0.73200401
-0.015534613,0,14.986254,0.8228011,-0.01098463,-0.028567431,21.199086,1.151166,-0.013320821,-0.020785859,20.564844,1.1198147
-0.014833076,0,14.96878,1.1051996,-0.010488569,-0.028687804,21.174113,1.5505153,-0.012719257,-0.020873443,20.540679,1.5072459
-0.014132543,0,14.945983,1.3872185,-0.0099932174,-0.028798308,21.141613,1.9493327,-0.012118556,-0.020953846,20.509213,1.8941598
-0.013433271,0,14.917873,1.6687574,-0.0094987574,-0.028899013,21.1016,2.3474762,-0.011518935,-0.02102712,20.470457,2.2804189
-0.012735512,0,14.884457,1.9497163,-0.0090053672,-0.028989994,21.054087,2.7448043,-0.010920611,-0.021093319,20.424425,2.6658857
-0.012039515,0,14.84575,2.2299953,-0.0085132229,-0.029071328,20.999089,3.1411757,-0.010323799,-0.021152497,20.371132,3.0504231
-0.011345525,0,14.801763,2.5094947,-0.0080224982,-0.029143093,20.936627,3.5364493,-0.0097287075,-0.021204714,20.310597,3.4338944
-0.010653785,0,14.752512,2.788115,-0.007533364,-0.029205372,20.866722,3.9304845,-0.0091355452,-0.021250029,20.24284,3.8161631
-0.0099645327,0,14.698014,3.0657573,-0.0070459891,-0.02925825,20.789399,4.3231411,-0.0085445163,-0.021288503,20.167887,4.1970933
-0.0092780031,0,14.638289,3.3423228,-0.0065605393,-0.029301815,20.704685,4.7142795,-0.0079558219,-0.021320201,20.085763,4.5765494
-0.008594427,0,14.573357,3.6177131,-0.006077178,-0.029336157,20.61261,5.1037604,-0.0073696603,-0.021345189,19.996497,4.9543965
-0.0079140317,0,14.503242,3.8918303,-0.0055960659,-0.02936137,20.513206,5.4914453,-0.0067862262,-0.021363534,19.900121,5.3305001
-0.0072370408,0,14.427968,4.1645768,-0.005117361,-0.029377548,20.406508,5.8771962,-0.0062057112,-0.021375306,19.796668,5.7047264
-0.0065636737,0,14.347562,4.4358556,-0.0046412186,-0.029384791,20.292553,6.2608759,-0.0056283037,-0.021380575,19.686174,6.0769422
-0.0058941461,0,14.262051,4.7055703,-0.0041677911,-0.029383198,20.171383,6.6423477,-0.0050541886,-0.021379416,19.56868,6.4470151
-0.0052286699,0,14.171467,4.9736248,-0.0036972283,-0.029372872,20.043039,7.0214761,-0.0044835474,-0.021371903,19.444226,6.8148135
-0.0045674526,0,14.075841,5.2399239,-0.0032296771,-0.029353917,19.907567,7.3981259,-0.0039165583,-0.021358111,19.312856,7.1802063
-0.0039106982,0,13.975207,5.5043727,-0.0027652816,-0.029326442,19.765015,7.7721633,-0.003353396,-0.02133812,19.174617,7.5430637
-0.0032586062,0,13.8696,5.7668773,-0.002304183,-0.029290555,19.615433,8.1434549,-0.0027942317,-0.021312009,19.029557,7.9032563
-0.0026113723,0,13.759058,6.0273441,-0.0018465195,-0.029246367,19.458874,8.5118688,-0.0022392332,-0.021279857,18.877728,8.2606562
-0.0019691879,0,13.64362,6.2856805,-0.0013924265,-0.029193992,19.295393,8.8772737,-0.0016885646,-0.021241749,18.719184,8.615136
-0.0013322404,0,13.523327,6.5417946,-0.00094203661,-0.029133545,19.125049,9.2395396,-0.0011423866,-0.021197767,18.55398,8.9665695
-0.0007007128,0,13.398222,6.7955952,-0.00049547919,-0.029065142,18.947901,9.5985374,-0.00060085621,-0.021147997,18.382175,9.3148317
-7.4784172e-05,0,13.268348,7.046992,-5.2880812e-05,-0.028988904,18.764013,9.9541395,-6.4126841e-05,-0.021092525,18.20383,9.6597986
0.00054537083,0,13.133752,7.2958955,0.00038563499,-0.028904949,18.573448,10.306219,0.00046765168,-0.021031439,18.019008,10.001347
0.0011595817,0,12.994481,7.5422172,0.0008199477,-0.0288134,18.376276,10.654651,0.0009943332,-0.020964827,17.827775,10.339356
0.0017676824,0,12.850585,7.7858693,0.0012499398,-0.028714381,18.172565,10.999311,0.0015157752,-0.02089278,17.630198,10.673706
0.0023695109,0,12.702115,8.0267652,0.0016754968,-0.028608016,17.962388,11.340077,0.0020318389,-0.020815389,17.426346,11.004275
0.0029649096,0,12.549123,8.2648191,0.0020965073,-0.028494433,17.745819,11.676826,0.0025423891,-0.020732745,17.216293,11.330949
0.0035537253,0,12.391663,8.4999462,0.0025128628,-0.02837376,17.522935,12.00944,0.0030472944,-0.020644942,17.000113,11.653609
0.004135809,0,12.229792,8.7320629,0.0029244582,-0.028246126,17.293815,12.3378,0.003546427,-0.020552075,16.777883,11.972141
0.0047110162,0,12.063566,8.9610864,0.0033311911,-0.02811166,17.058541,12.661788,0.0040396631,-0.020454237,16.549681,12.286431
0.0052792065,0,11.893046,9.1869353,0.0037329623,-0.027970496,16.817194,12.98129,0.0045268823,-0.020351525,16.315587,12.596369
0.0058402441,0,11.71829,9.4095292,0.0041296758,-0.027822766,16.569862,13.296191,0.0050079681,-0.020244035,16.075686,12.901842
0.0063939974,0,11.539362,9.6287887,0.0045212385,-0.027668603,16.316632,13.60638,0.0054828076,-0.020131865,15.830062,13.202743
0.0069403394,0,11.356324,9.8446358,0.0049075606,-0.027508142,16.057594,13.911746,0.005951292,-0.020015113,15.578803,13.498964
0.0074791471,0,11.169242,10.056994,0.0052885552,-0.02734152,15.792839,14.21218,0.0064133158,-0.019893878,15.321997,13.7904
0.0080103021,0,10.978182,10.265787,0.0056641385,-0.027168873,15.522462,14.507575,0.0068687774,-0.019768258,15.059735,14.076947
0.0085336903,0,10.783212,10.47094,0.0060342299,-0.026990337,15.246558,14.797825,0.0073175791,-0.019638354,14.792111,14.358502
0.0090492021,0,10.5844,10.672382,0.0063987518,-0.026806052,14.965225,15.082829,0.0077596268,-0.019504267,14.51922,14.634966
0.009556732,0,10.381819,10.870039,0.0067576296,-0.026616156,14.678563,15.362483,0.0081948301,-0.019366098,14.241158,14.906241
0.010056179,0,10.175538,11.063842,0.007110792,-0.026420788,14.386674,15.636688,0.0086231024,-0.019223946,13.958024,15.172228
0.010547446,0,9.9656326,11.253721,0.0074581705,-0.026220088,14.089662,15.905347,0.0090443608,-0.019077916,13.669919,15.432834
0.011030442,0,9.7521762,11.439609,0.0077996999,-0.026014197,13.787631,16.168364,0.009458526,-0.018928108,13.376944,15.687966
0.011505077,0,9.5352448,11.621439,0.0081353178,-0.025803254,13.48069,16.425645,0.0098655225,-0.018774625,13.079205,15.937533
0.011971269,0,9.3149154,11.799148,0.0084649651,-0.025587402,13.168946,16.677098,0.010265279,-0.018617569,12.776805,16.181445
0.012428937,0,9.0912664,11.97267,0.0087885855,-0.025366782,12.852511,16.922633,0.010657726,-0.018457044,12.469854,16.419616
0.012878007,0,8.864377,12.141946,0.0091061258,-0.025141535,12.531497,17.162164,0.0110428,-0.018293153,12.15846,16.651962
0.013318408,0,8.6343279,12.306913,0.0094175359,-0.024911802,12.206018,17.395605,0.01142044,-0.018125998,11.842733,16.878398
0.013750072,0,8.4012008,12.467514,0.0097227685,-0.024677727,11.87619,17.622872,0.011790589,-0.017955683,11.522786,17.098845
0.014172937,0,8.1650785,12.623691,0.010021779,-0.02443945,11.542129,17.843884,0.012153193,-0.017782311,11.198731,17.313223
0.014586945,0,7.9260448,12.775389,0.010314527,-0.024197114,11.203955,18.058563,0.012508202,-0.017605986,10.870685,17.521457
0.014992042,0,7.6841848,12.922553,0.010600974,-0.023950861,10.861787,18.266832,0.01285557,-0.01742681,10.538764,17.723472
0.015388177,0,7.4395843,13.065131,0.010881084,-0.023700831,10.515746,18.468617,0.013195253,-0.017244887,10.203086,17.919196
0.015775305,0,7.1923302,13.203072,0.011154824,-0.023447168,10.165957,18.663846,0.013527212,-0.01706032,9.8637692,18.108559
0.016153383,0,6.9425104,13.336327,0.011422166,-0.023190011,9.8125428,18.852449,0.013851412,-0.016873211,9.5209351,18.291494
0.016522374,0,6.6902136,13.464849,0.011683082,-0.022929503,9.4556291,19.034358,0.014167819,-0.016683663,9.1747051,18.467935
0.016882243,0,6.4355295,13.58859,0.011937548,-0.022665783,9.0953428,19.20951,0.014476404,-0.016491779,8.8252024,18.637819
0.017232962,0,6.1785486,13.707509,0.012185544,-0.022398993,8.7318119,19.377841,0.014777143,-0.016297661,8.4725511,18.801087
0.017574503,0,5.9193622,13.821561,0.01242705,-0.022129272,8.3651655,19.539291,0.015070012,-0.01610141,8.1168765,18.957678
0.017906846,0,5.6580625,13.930706,0.012662052,-0.021856759,7.9955339,19.693802,0.015354994,-0.015903128,7.7583049,19.107539
0.018229971,0,5.3947422,14.034905,0.012890536,-0.021581594,7.6230484,19.84132,0.015632071,-0.015702915,7.3969638,19.250614
0.018543864,0,5.129495,14.134122,0.013112492,-0.021303914,7.2478414,19.981792,0.015901232,-0.015500873,7.0329816,19.386853
0.018848515,0,4.8624152,14.228319,0.013327913,-0.021023857,6.8700462,20.115167,0.016162469,-0.015297102,6.6664876,19.516207
0.019143917,0,4.5935977,14.317465,0.013536793,-0.02074156,6.4897971,20.241398,0.016415774,-0.015091701,6.297612,19.638631
0.019430067,0,4.323138,14.401527,0.013739132,-0.02045716,6.1072291,20.36044,0.016661145,-0.01488477,5.926486,19.754079
0.019706966,0,4.0511324,14.480475,0.013934929,-0.020170791,5.7224782,20.47225,0.016898584,-0.014676406,5.5532415,19.862512
0.019974617,0,3.7776774,14.55428,0.014124186,-0.019882589,5.3356812,20.576788,0.017128093,-0.014466708,5.178011,19.963889
0.020233028,0,3.5028703,14.622917,0.014306911,-0.019592686,4.9469755,20.674017,0.017349678,-0.014255773,4.800928,20.058176
0.020482211,0,3.2268088,14.68636,0.01448311,-0.019301217,4.5564993,20.763902,0.017563351,-0.014043698,4.4221265,20.145338
0.020722181,0,2.949591,14.744588,0.014652794,-0.019008312,4.1643914,20.84641,0.017769124,-0.013830578,4.0417412,20.225343
0.020952955,0,2.6713156,14.797579,0.014815976,-0.018714103,3.7707911,20.921512,0.017967011,-0.01361651,3.6599072,20.298164
0.021174556,0,2.3920813,14.845313,0.014972672,-0.018418719,3.3758383,20.989182,0.018157032,-0.013401586,3.2767603,20.363774
0.021387009,0,2.1119877,14.887775,0.015122899,-0.01812229,2.9796735,21.049394,0.018339209,-0.013185902,2.8924367,20.422149
0.021590341,0,1.8311341,14.924948,0.015266676,-0.017824942,2.5824374,21.102128,0.018513565,-0.01296955,2.5070731,20.473269
0.021784585,0,1.5496206,14.95682,0.015404027,-0.017526803,2.1842713,21.147364,0.018680128,-0.012752622,2.1208063,20.517115
0.021969775,0,1.2675471,14.983379,0.015534976,-0.017227997,1.7853167,21.185086,0.018838927,-0.012535209,1.7337738,20.553671
0.022145949,0,0.98501406,15.004615,0.01565955,-0.016928649,1.3857155,21.21528,0.018989994,-0.012317401,1.3461132,20.582924
0.022313147,0,0.70212188,15.02052,0.015777777,-0.016628881,0.98560968,21.237935,0.019133366,-0.012099288,0.95796224,20.604863
0.022471415,0,0.41897119,15.031089,0.01588969,-0.016328816,0.58514155,21.253043,0.01926908,-0.011880958,0.56945899,20.619481
0.0226208,0,0.13566269,15.036318,0.01599532,-0.016028572,0.18445347,21.260599,0.019397176,-0.011662499,0.18074158,20.626772
0.02276135,0,-0.14770288,15.036204,0.016094704,-0.01572827,-0.21631207,21.260599,0.019517696,-0.011443997,-0.20805178,20.626733
0.022893119,0,-0.43102472,15.030748,0.016187879,-0.015428026,-0.6170126,21.253043,0.019630688,-0.011225537,-0.59678283,20.619364
0.023016163,0,-0.71420207,15.019952,0.016274884,-0.015127956,-1.0175056,21.237934,0.019736197,-0.011007204,-0.98531333,20.604668
0.02313054,0,-0.9971342,15.003819,0.016355761,-0.014828175,-1.4176487,21.215276,0.019834274,-0.010789082,-1.3735051,20.582648
0.023236311,0,-1.2797205,14.982354,0.016430552,-0.014528797,-1.8172996,21.185079,0.019924972,-0.010571252,-1.7612202,20.553314
0.02333354,0,-1.5618604,14.955565,0.016499304,-0.014229932,-2.2163162,21.147351,0.020008345,-0.010353796,-2.1483206,20.516674
0.023422294,0,-1.8434536,14.923462,0.016562062,-0.01393169,-2.6145566,21.102107,0.020084451,-0.010136793,-2.5346687,20.472743
0.023502641,0,-2.1243999,14.886055,0.016618876,-0.013634181,-3.0118791,21.049361,0.020153348,-0.0099203232,-2.9201271,20.421535
0.023574653,0,-2.4045994,14.843358,0.016669797,-0.01333751,-3.4081425,20.989134,0.020215098,-0.0097044637,-3.3045587,20.363068
0.023638404,0,-2.6839524,14.795386,0.016714875,-0.013041784,-3.8032058,20.921445,0.020269764,-0.0094892912,-3.6878267,20.297363
0.02369397,0,-2.9623594,14.742156,0.016754166,-0.012747105,-4.1969285,20.846319,0.020317411,-0.009274881,-4.0697949,20.224443
0.023741429,0,-3.2397216,14.683687,0.016787725,-0.012453577,-4.5891706,20.763783,0.020358108,-0.0090613074,-4.4503274,20.144334
0.023780863,0,-3.5159401,14.619998,0.016815609,-0.012161298,-4.9797926,20.673864,0.020391922,-0.0088486433,-4.8292888,20.057064
0.023812354,0,-3.7909168,14.551114,0.016837877,-0.011870368,-5.3686555,20.576596,0.020418925,-0.0086369605,-5.2065443,19.962664
0.023835988,0,-4.0645537,14.477057,0.016854588,-0.011580883,-5.755621,20.472013,0.020439191,-0.0084263294,-5.5819598,19.861167
0.023851852,0,-4.3367536,14.397854,0.016865806,-0.011292939,-6.1405515,20.36015,0.020452794,-0.0082168191,-5.9554017,19.752609
0.023860034,0,-4.6074196,14.313534,0.016871591,-0.011006628,-6.5233101,20.241049,0.02045981,-0.0080084978,-6.3267371,19.637028
0.023860627,0,-4.8764553,14.224125,0.01687201,-0.010722043,-6.9037605,20.114751,0.020460319,-0.007801432,-6.6958339,19.514466
0.023853722,0,-5.1437651,14.129661,0.016867128,-0.010439274,-7.2817674,19.981301,0.020454398,-0.007595687,-7.0625609,19.384966
0.023839416,0,-5.4092538,14.030173,0.016857012,-0.010158408,-7.6571965,19.840746,0.020442131,-0.0073913269,-7.4267875,19.248573
0.023817804,0,-5.672827,13.925698,0.016841731,-0.0098795314,-8.0299141,19.693136,0.020423599,-0.0071884144,-7.7883842,19.105336
0.023788986,0,-5.9343908,13.816272,0.016821353,-0.0096027287,-8.3997875,19.538524,0.020398887,-0.0069870108,-8.1472224,18.955306
0.023753061,0,-6.1938523,13.701934,0.01679595,-0.0093280824,-8.7666854,19.376963,0.020368082,-0.0067871763,-8.5031743,18.798536
0.02371013,0,-6.451119,13.582724,0.016765594,-0.0090556733,-9.130477,19.208511,0.020331269,-0.0065889696,-8.8561133,18.635081
0.023660298,0,-6.7060994,13.458686,0.016730357,-0.00878558,-9.4910329,19.033229,0.020288538,-0.0063924479,-9.2059139,18.464999
0.023603668,0,-6.9587027,13.329862,0.016690313,-0.0085178796,-9.8482249,18.851177,0.020239978,-0.0061976672,-9.5524515,18.288351
0.023540346,0,-7.2088392,13.196299,0.016645538,-0.008252647,-10.201926,18.662421,0.02018568,-0.0060046822,-9.8956029,18.105199
0.023470441,0,-7.4564196,13.058043,0.016596107,-0.0079899556,-10.55201,18.467028,0.020125737,-0.005813546,-10.235246,17.915609
0.02339406,0,-7.701356,12.915145,0.016542098,-0.0077298764,-10.898353,18.265067,0.020060241,-0.0056243107,-10.57126,17.719646
0.023311314,0,-7.9435611,12.767654,0.016483588,-0.007472479,-11.240831,18.056609,0.019989287,-0.0054370265,-10.903525,17.517382
0.023222313,0,-8.1829488,12.615622,0.016420655,-0.0072178308,-11.579322,17.841729,0.019912969,-0.0052517427,-11.231923,17.308887
0.023127171,0,-8.4194337,12.459105,0.016353379,-0.0069659973,-11.913707,17.620502,0.019831385,-0.0050685069,-11.556337,17.094236
0.023025999,0,-8.6529319,12.298157,0.01628184,-0.0067170422,-12.243865,17.393007,0.019744632,-0.0048873655,-11.876651,16.873505
0.022918913,0,-8.88336,12.132835,0.016206119,-0.0064710272,-12.56968,17.159326,0.019652806,-0.0047083633,-12.192753,16.646771
0.022806028,0,-9.1106362,11.963198,0.016126297,-0.0062280122,-12.891035,16.91954,0.019556008,-0.0045315439,-12.504528,16.414117
0.02268746,0,-9.3346795,11.789306,0.016042456,-0.0059880551,-13.207817,16.673736,0.019454336,-0.0043569495,-12.811867,16.175623
0.022563325,0,-9.5554101,11.611221,0.01595468,-0.0057512118,-13.519912,16.421999,0.019347892,-0.0041846207,-13.114659,15.931376
0.022433742,0,-9.7727494,11.429007,0.015863051,-0.0055175363,-13.827209,16.16442,0.019236775,-0.0040145968,-13.412798,15.68146
0.022298829,0,-9.9866202,11.242727,0.015767653,-0.005287081,-14.129599,15.90109,0.019121088,-0.0038469159,-13.706176,15.425966
0.022158704,0,-10.196946,11.052448,0.01566857,-0.0050598959,-14.426975,15.632103,0.019000932,-0.0036816145,-13.99469,15.164984
