a0,H0,Q
64.867935,1.3533835,0.45188595
66.00075,1.3533835,0.45199326
67.153348,1.3533835,0.45209875
68.326074,1.3533835,0.45220246
69.51928,1.3533835,0.4523044
70.733323,1.3533835,0.45240462
71.968567,1.3533835,0.45250314
73.225383,1.3533835,0.45259998
74.504148,1.3533835,0.45269518
75.805244,1.3533835,0.45278876
77.129061,1.3533835,0.45288076
78.475997,1.3533835,0.45297119
79.846455,1.3533835,0.45306009
81.240846,1.3533835,0.45314748
82.659587,1.3533835,0.45323338
84.103105,1.3533835,0.45331782
85.571831,1.3533835,0.45340083
87.066207,1.3533835,0.45348242
88.586679,1.3533835,0.45356263
90.133704,1.3533835,0.45364148
91.707745,1.3533835,0.45371898
93.309274,1.3533835,0.45379516
94.938772,1.3533835,0.45387005
96.596726,1.3533835,0.45394367
98.283633,1.3533835,0.45401603
100,1.3533835,0.45408716
0.1,1.3609023,1.5399998e-08
0.10174634,1.3609023,2.4167237e-08
0.10352318,1.3609023,3.7425309e-08
0.10533104,1.3609023,5.7216178e-08
0.10717048,1.3609023,8.6390171e-08
0.10904204,1.3609023,1.2887629e-07
0.11094629,1.3609023,1.9002488e-07
0.11288379,1.3609023,2.7703635e-07
0.11485512,1.3609023,3.9949074e-07
0.11686089,1.3609023,5.6999378e-07
0.11890167,1.3609023,8.0495536e-07
0.1209781,1.3609023,1.1255165e-06
0.12309079,1.3609023,1.5586399e-06
0.12524038,1.3609023,2.1383789e-06
0.1274275,1.3609023,2.9073362e-06
0.12965282,1.3609023,3.9183229e-06
0.131917,1.3609023,5.2362233e-06
0.13422072,1.3609023,6.9400698e-06
0.13656467,1.3609023,9.1253231e-06
0.13894955,1.3609023,1.1906354e-05
0.14137608,1.3609023,1.5419111e-05
0.14384499,1.3609023,1.9823959e-05
0.14635701,1.3609023,2.5308662e-05
0.1489129,1.3609023,3.2091484e-05
0.15151343,1.3609023,4.0424368e-05
0.15415937,1.3609023,5.059616e-05
0.15685152,1.3609023,6.2935831e-05
0.15959068,1.3609023,7.7815641e-05
0.16237767,1.3609023,9.5654218e-05
0.16521334,1.3609023,0.00011691947
0.16809853,1.3609023,0.00014213129
0.1710341,1.3609023,0.00017186405
0.17402094,1.3609023,0.00020674869
0.17705994,1.3609023,0.00024747456
0.180152,1.3609023,0.00029479083
0.18329807,1.3609023,0.00034950739
0.18649908,1.3609023,0.0004124954
0.18975599,1.3609023,0.00048468725
0.19306977,1.3609023,0.00056707606
0.19644143,1.3609023,0.00066071459
0.19987196,1.3609023,0.00076671367
0.20336241,1.3609023,0.00088624005
0.20691381,1.3609023,0.0010205138
0.21052723,1.3609023,0.0011708049
0.21420375,1.3609023,0.0013384301
0.21794448,1.3609023,0.0015247483
0.22175053,1.3609023,0.001731156
0.22562305,1.3609023,0.0019590827
0.22956319,1.3609023,0.0022099857
0.23357215,1.3609023,0.0024853439
0.23765111,1.3609023,0.0027866527
0.24180131,1.3609023,0.0031154174
0.24602398,1.3609023,0.0034731477
0.2503204,1.3609023,0.0038613508
0.25469184,1.3609023,0.0042815256
0.25913963,1.3609023,0.0047351562
0.26366509,1.3609023,0.0052237059
0.26826958,1.3609023,0.0057486108
0.27295448,1.3609023,0.0063112745
0.27772119,1.3609023,0.0069130615
0.28257115,1.3609023,0.0075552926
0.2875058,1.3609023,0.0082392392
0.29252663,1.3609023,0.0089661183
0.29763514,1.3609023,0.0097370883
0.30283287,1.3609023,0.010553244
0.30812136,1.3609023,0.011415615
0.31350221,1.3609023,0.012325158
0.31897702,1.3609023,0.013282759
0.32454745,1.3609023,0.014289224
0.33021515,1.3609023,0.015345285
0.33598183,1.3609023,0.01645159
0.34184921,1.3609023,0.017608707
0.34781907,1.3609023,0.01881712
0.35389317,1.3609023,0.02007723
0.36007335,1.3609023,0.021389353
0.36636145,1.3609023,0.022753721
0.37275937,1.3609023,0.024170482
0.37926902,1.3609023,0.025639701
0.38589235,1.3609023,0.027161361
0.39263134,1.3609023,0.028735363
0.39948802,1.3609023,0.030361528
0.40646444,1.3609023,0.0320396
0.41356269,1.3609023,0.033769247
0.4207849,1.3609023,0.035550062
0.42813324,1.3609023,0.037381568
0.4356099,1.3609023,0.039263217
0.44321713,1.3609023,0.041194396
0.45095721,1.3609023,0.043174428
0.45883246,1.3609023,0.045202575
0.46684524,1.3609023,0.047278042
0.47499794,1.3609023,0.049399977
0.48329302,1.3609023,0.051567477
0.49173296,1.3609023,0.053779593
0.5003203,1.3609023,0.056035325
0.50905759,1.3609023,0.058333636
0.51794747,1.3609023,0.060673446
0.52699259,1.3609023,0.06305364
0.53619568,1.3609023,0.065473071
0.54555948,1.3609023,0.067930559
0.5550868,1.3609023,0.070424899
0.56478051,1.3609023,0.072954861
0.5746435,1.3609023,0.075519195
0.58467873,1.3609023,0.07811663
0.59488921,1.3609023,0.080745882
0.605278,1.3609023,0.083405651
0.61584821,1.3609023,0.086094628
0.62660302,1.3609023,0.088811496
0.63754564,1.3609023,0.091554933
0.64867935,1.3609023,0.09432361
0.6600075,1.3609023,0.097116201
0.67153348,1.3609023,0.099931379
0.68326074,1.3609023,0.10276782
0.6951928,1.3609023,0.1056242
0.70733323,1.3609023,0.10849922
0.71968567,1.3609023,0.11139156
0.73225383,1.3609023,0.11429993
0.74504148,1.3609023,0.11722305
0.75805244,1.3609023,0.12015965
0.77129061,1.3609023,0.12310847
0.78475997,1.3609023,0.12606827
0.79846455,1.3609023,0.12903783
0.81240846,1.3609023,0.13201593
0.82659587,1.3609023,0.13500141
0.84103105,1.3609023,0.13799307
0.85571831,1.3609023,0.14098979
0.87066207,1.3609023,0.14399042
0.88586679,1.3609023,0.14699387
0.90133704,1.3609023,0.14999905
0.91707745,1.3609023,0.15300491
0.93309274,1.3609023,0.1560104
0.94938772,1.3609023,0.15901452
0.96596726,1.3609023,0.16201628
0.98283633,1.3609023,0.16501471
1,1.3609023,0.16800887
1.0174634,1.3609023,0.17099786
1.0352318,1.3609023,0.17398078
1.0533104,1.3609023,0.17695678
1.0717048,1.3609023,0.179925
1.0904204,1.3609023,0.18288465
1.1094629,1.3609023,0.18583492
1.1288379,1.3609023,0.18877507
1.1485512,1.3609023,0.19170435
1.1686089,1.3609023,0.19462205
1.1890167,1.3609023,0.19752748
1.209781,1.3609023,0.20041998
1.2309079,1.3609023,0.20329892
1.2524038,1.3609023,0.20616367
1.274275,1.3609023,0.20901365
1.2965282,1.3609023,0.21184829
1.31917,1.3609023,0.21466705
1.3422072,1.3609023,0.2174694
1.3656467,1.3609023,0.22025486
1.3894955,1.3609023,0.22302293
1.4137608,1.3609023,0.22577318
1.4384499,1.3609023,0.22850517
1.4635701,1.3609023,0.23121848
1.489129,1.3609023,0.23391273
1.5151343,1.3609023,0.23658755
1.5415937,1.3609023,0.23924259
1.5685152,1.3609023,0.24187751
1.5959068,1.3609023,0.24449202
1.6237767,1.3609023,0.24708581
1.6521334,1.3609023,0.24965862
1.6809853,1.3609023,0.25221018
1.710341,1.3609023,0.25474026
1.7402094,1.3609023,0.25724864
1.7705994,1.3609023,0.25973511
1.80152,1.3609023,0.26219949
1.8329807,1.3609023,0.2646416
1.8649908,1.3609023,0.26706129
1.8975599,1.3609023,0.26945841
1.9306977,1.3609023,0.27183284
1.9644143,1.3609023,0.27418446
1.9987196,1.3609023,0.27651317
2.0336241,1.3609023,0.27881888
2.0691381,1.3609023,0.28110153
2.1052723,1.3609023,0.28336104
2.1420375,1.3609023,0.28559738
2.1794448,1.3609023,0.2878105
2.2175053,1.3609023,0.29000037
2.2562305,1.3609023,0.29216699
2.2956319,1.3609023,0.29431034
2.3357215,1.3609023,0.29643043
2.3765111,1.3609023,0.29852728
2.4180131,1.3609023,0.30060091
2.4602398,1.3609023,0.30265135
2.503204,1.3609023,0.30467865
2.5469184,1.3609023,0.30668285
2.5913963,1.3609023,0.30866402
2.6366509,1.3609023,0.31062222
2.6826958,1.3609023,0.31255752
2.7295448,1.3609023,0.31447001
2.7772119,1.3609023,0.31635978
2.8257115,1.3609023,0.31822691
2.875058,1.3609023,0.32007152
2.9252663,1.3609023,0.3218937
2.9763514,1.3609023,0.32369357
3.0283287,1.3609023,0.32547125
3.0812136,1.3609023,0.32722686
3.1350221,1.3609023,0.32896052
3.1897702,1.3609023,0.33067238
3.2454745,1.3609023,0.33236256
3.3021515,1.3609023,0.33403122
3.3598183,1.3609023,0.33567848
3.4184921,1.3609023,0.33730452
3.4781907,1.3609023,0.33890946
3.5389317,1.3609023,0.34049348
3.6007335,1.3609023,0.34205673
3.6636145,1.3609023,0.34359937
3.7275937,1.3609023,0.34512157
3.7926902,1.3609023,0.34662349
3.8589235,1.3609023,0.34810531
3.9263134,1.3609023,0.3495672
3.9948802,1.3609023,0.35100932
4.0646444,1.3609023,0.35243186
4.1356269,1.3609023,0.35383499
4.207849,1.3609023,0.3552189
4.2813324,1.3609023,0.35658376
4.356099,1.3609023,0.35792975
4.4321713,1.3609023,0.35925705
4.5095721,1.3609023,0.36056586
4.5883246,1.3609023,0.36185636
4.6684524,1.3609023,0.36312872
4.7499794,1.3609023,0.36438314
4.8329302,1.3609023,0.36561981
4.9173296,1.3609023,0.3668389
5.003203,1.3609023,0.36804061
5.0905759,1.3609023,0.36922513
5.1794747,1.3609023,0.37039264
5.2699259,1.3609023,0.37154332
5.3619568,1.3609023,0.37267738
5.4555948,1.3609023,0.37379499
5.550868,1.3609023,0.37489634
5.6478051,1.3609023,0.37598162
5.746435,1.3609023,0.37705102
5.8467873,1.3609023,0.37810472
5.9488921,1.3609023,0.3791429
6.05278,1.3609023,0.38016575
6.1584821,1.3609023,0.38117346
6.2660302,1.3609023,0.38216621
6.3754564,1.3609023,0.38314417
6.4867935,1.3609023,0.38410754
6.600075,1.3609023,0.38505649
6.7153348,1.3609023,0.38599121
6.8326074,1.3609023,0.38691186
6.951928,1.3609023,0.38781864
7.0733323,1.3609023,0.38871171
7.1968567,1.3609023,0.38959125
7.3225383,1.3609023,0.39045744
7.4504148,1.3609023,0.39131044
7.5805244,1.3609023,0.39215044
7.7129061,1.3609023,0.3929776
7.8475997,1.3609023,0.39379209
7.9846455,1.3609023,0.39459408
8.1240846,1.3609023,0.39538373
8.2659587,1.3609023,0.39616122
8.4103105,1.3609023,0.3969267
8.5571831,1.3609023,0.39768034
8.7066207,1.3609023,0.3984223
8.8586679,1.3609023,0.39915274
9.0133704,1.3609023,0.39987182
9.1707745,1.3609023,0.40057969
9.3309274,1.3609023,0.40127651
9.4938772,1.3609023,0.40196244
9.6596726,1.3609023,0.40263762
9.8283633,1.3609023,0.4033022
10,1.3609023,0.40395635
10.174634,1.3609023,0.40460019
10.352318,1.3609023,0.40523389
10.533104,1.3609023,0.40585758
10.717048,1.3609023,0.40647141
10.904204,1.3609023,0.40707553
11.094629,1.3609023,0.40767006
11.288379,1.3609023,0.40825515
11.485512,1.3609023,0.40883093
11.686089,1.3609023,0.40939755
11.890167,1.3609023,0.40995513
12.09781,1.3609023,0.41050381
12.309079,1.3609023,0.41104372
12.524038,1.3609023,0.41157498
12.74275,1.3609023,0.41209773
12.965282,1.3609023,0.41261209
13.1917,1.3609023,0.41311819
13.422072,1.3609023,0.41361615
13.656467,1.3609023,0.41410609
13.894955,1.3609023,0.41458813
14.137608,1.3609023,0.41506239
14.384499,1.3609023,0.41552899
14.635701,1.3609023,0.41598804
14.89129,1.3609023,0.41643966
15.151343,1.3609023,0.41688396
15.415937,1.3609023,0.41732105
15.685152,1.3609023,0.41775104
15.959068,1.3609023,0.41817404
16.237767,1.3609023,0.41859016
16.521334,1.3609023,0.4189995
16.809853,1.3609023,0.41940217
17.10341,1.3609023,0.41979827
17.402094,1.3609023,0.4201879
17.705994,1.3609023,0.42057116
18.0152,1.3609023,0.42094815
18.329807,1.3609023,0.42131897
18.649908,1.3609023,0.42168371
18.975599,1.3609023,0.42204247
19.306977,1.3609023,0.42239534
19.644143,1.3609023,0.42274241
19.987196,1.3609023,0.42308378
20.336241,1.3609023,0.42341953
20.691381,1.3609023,0.42374976
21.052723,1.3609023,0.42407454
21.420375,1.3609023,0.42439397
21.794448,1.3609023,0.42470813
22.175053,1.3609023,0.4250171
22.562305,1.3609023,0.42532097
22.956319,1.3609023,0.42561981
23.357215,1.3609023,0.42591371
23.765111,1.3609023,0.42620274
24.180131,1.3609023,0.42648699
24.602398,1.3609023,0.42676652
25.03204,1.3609023,0.42704142
25.469184,1.3609023,0.42731175
25.913963,1.3609023,0.4275776
26.366509,1.3609023,0.42783903
26.826958,1.3609023,0.42809612
27.295448,1.3609023,0.42834892
27.772119,1.3609023,0.42859752
28.257115,1.3609023,0.42884199
28.75058,1.3609023,0.42908237
29.252663,1.3609023,0.42931876
29.763514,1.3609023,0.42955119
30.283287,1.3609023,0.42977976
30.812136,1.3609023,0.4300045
31.350221,1.3609023,0.43022549
31.897702,1.3609023,0.43044279
32.454745,1.3609023,0.43065646
33.021515,1.3609023,0.43086655
33.598183,1.3609023,0.43107313
34.184921,1.3609023,0.43127625
34.781907,1.3609023,0.43147596
35.389317,1.3609023,0.43167233
36.007335,1.3609023,0.43186541
36.636145,1.3609023,0.43205526
37.275937,1.3609023,0.43224191
37.926902,1.3609023,0.43242544
38.589235,1.3609023,0.43260588
39.263134,1.3609023,0.4327833
39.948802,1.3609023,0.43295773
40.646444,1.3609023,0.43312923
41.356269,1.3609023,0.43329785
42.07849,1.3609023,0.43346363
42.813324,1.3609023,0.43362662
43.56099,1.3609023,0.43378687
44.321713,1.3609023,0.43394442
45.095721,1.3609023,0.43409931
45.883246,1.3609023,0.4342516
46.684524,1.3609023,0.43440132
47.499794,1.3609023,0.43454852
48.329302,1.3609023,0.43469323
49.173296,1.3609023,0.4348355
50.03203,1.3609023,0.43497538
50.905759,1.3609023,0.43511289
51.794747,1.3609023,0.43524808
52.699259,1.3609023,0.43538098
53.619568,1.3609023,0.43551164
54.555948,1.3609023,0.4356401
55.50868,1.3609023,0.43576638
56.478051,1.3609023,0.43589052
57.46435,1.3609023,0.43601257
58.467873,1.3609023,0.43613255
59.488921,1.3609023,0.43625051
60.5278,1.3609023,0.43636646
61.584821,1.3609023,0.43648045
62.660302,1.3609023,0.43659252
63.754564,1.3609023,0.43670268
64.867935,1.3609023,0.43681098
66.00075,1.3609023,0.43691744
67.153348,1.3609023,0.4370221
68.326074,1.3609023,0.43712499
69.51928,1.3609023,0.43722613
70.733323,1.3609023,0.43732555
71.968567,1.3609023,0.43742329
73.225383,1.3609023,0.43751937
74.504148,1.3609023,0.43761382
75.805244,1.3609023,0.43770667
77.129061,1.3609023,0.43779794
78.475997,1.3609023,0.43788766
79.846455,1.3609023,0.43797586
81.240846,1.3609023,0.43806256
82.659587,1.3609023,0.43814779
84.103105,1.3609023,0.43823157
85.571831,1.3609023,0.43831392
87.066207,1.3609023,0.43839487
88.586679,1.3609023,0.43847445
90.133704,1.3609023,0.43855268
91.707745,1.3609023,0.43862957
93.309274,1.3609023,0.43870516
94.938772,1.3609023,0.43877946
96.596726,1.3609023,0.4388525
98.283633,1.3609023,0.4389243
100,1.3609023,0.43899487
0.1,1.3684211,7.6932625e-09
0.10174634,1.3684211,1.2297322e-08
0.10352318,1.3684211,1.9386558e-08
0.10533104,1.3684211,3.0155862e-08
0.10717048,1.3684211,4.6302895e-08
0.10904204,1.3684211,7.0208266e-08
0.11094629,1.3684211,1.0516824e-07
0.11288379,1.3684211,1.5569118e-07
0.11485512,1.3684211,2.2787038e-07
0.11686089,1.3684211,3.2984678e-07
0.11890167,1.3684211,4.723763e-07
0.1209781,1.3684211,6.6951671e-07
0.12309079,1.3684211,9.3944946e-07
0.12524038,1.3684211,1.3054514e-06
0.1274275,1.3684211,1.7970303e-06
0.12965282,1.3684211,2.4512369e-06
0.131917,1.3684211,3.3141642e-06
0.13422072,1.3684211,4.4426406e-06
0.13656467,1.3684211,5.9061226e-06
0.13894955,1.3684211,7.7887858e-06
0.14137608,1.3684211,1.0191811e-05
0.14384499,1.3684211,1.3235855e-05
0.14635701,1.3684211,1.7063693e-05
0.1489129,1.3684211,2.1843008e-05
0.15151343,1.3684211,2.7769313e-05
0.15415937,1.3684211,3.5068958e-05
0.15685152,1.3684211,4.4002202e-05
0.15959068,1.3684211,5.4866306e-05
0.16237767,1.3684211,6.7998591e-05
0.16521334,1.3684211,8.3779437e-05
0.16809853,1.3684211,0.00010263515
0.1710341,1.3684211,0.00012504068
0.17402094,1.3684211,0.00015152208
0.17705994,1.3684211,0.00018265875
0.180152,1.3684211,0.0002190853
0.18329807,1.3684211,0.00026149313
0.18649908,1.3684211,0.00031063157
0.18975599,1.3684211,0.00036730854
0.19306977,1.3684211,0.00043239088
0.19644143,1.3684211,0.00050680403
0.19987196,1.3684211,0.00059153135
0.20336241,1.3684211,0.00068761284
0.20691381,1.3684211,0.0007961434
0.21052723,1.3684211,0.00091827054
0.21420375,1.3684211,0.0010551916
0.21794448,1.3684211,0.0012081505
0.22175053,1.3684211,0.0013784341
0.22562305,1.3684211,0.001567368
0.22956319,1.3684211,0.001776312
0.23357215,1.3684211,0.0020066553
0.23765111,1.3684211,0.0022598114
0.24180131,1.3684211,0.0025372123
0.24602398,1.3684211,0.0028403033
0.2503204,1.3684211,0.0031705369
0.25469184,1.3684211,0.0035293669
0.25913963,1.3684211,0.0039182427
0.26366509,1.3684211,0.0043386027
0.26826958,1.3684211,0.004791869
0.27295448,1.3684211,0.0052794409
0.27772119,1.3684211,0.0058026895
0.28257115,1.3684211,0.0063629522
0.2875058,1.3684211,0.006961527
0.29252663,1.3684211,0.0075996673
0.29763514,1.3684211,0.0082785775
0.30283287,1.3684211,0.0089994077
0.30812136,1.3684211,0.0097632502
0.31350221,1.3684211,0.010571135
0.31897702,1.3684211,0.011424026
0.32454745,1.3684211,0.012322819
0.33021515,1.3684211,0.013268338
0.33598183,1.3684211,0.014261332
0.34184921,1.3684211,0.015302474
0.34781907,1.3684211,0.016392359
0.35389317,1.3684211,0.017531504
0.36007335,1.3684211,0.018720344
0.36636145,1.3684211,0.019959233
0.37275937,1.3684211,0.021248447
0.37926902,1.3684211,0.022588177
0.38589235,1.3684211,0.023978535
0.39263134,1.3684211,0.025419554
0.39948802,1.3684211,0.026911188
0.40646444,1.3684211,0.028453311
0.41356269,1.3684211,0.030045723
0.4207849,1.3684211,0.031688149
0.42813324,1.3684211,0.033380242
0.4356099,1.3684211,0.035121583
0.44321713,1.3684211,0.036911687
0.45095721,1.3684211,0.038750001
0.45883246,1.3684211,0.04063591
0.46684524,1.3684211,0.04256874
0.47499794,1.3684211,0.044547757
0.48329302,1.3684211,0.046572173
0.49173296,1.3684211,0.048641148
0.5003203,1.3684211,0.050753794
0.50905759,1.3684211,0.052909175
0.51794747,1.3684211,0.055106314
0.52699259,1.3684211,0.057344193
0.53619568,1.3684211,0.059621756
0.54555948,1.3684211,0.061937917
0.5550868,1.3684211,0.064291553
0.56478051,1.3684211,0.066681519
0.5746435,1.3684211,0.069106639
0.58467873,1.3684211,0.07156572
0.59488921,1.3684211,0.074057544
0.605278,1.3684211,0.076580881
0.61584821,1.3684211,0.079134482
0.62660302,1.3684211,0.08171709
0.63754564,1.3684211,0.084327435
0.64867935,1.3684211,0.086964243
0.6600075,1.3684211,0.089626234
0.67153348,1.3684211,0.092312125
0.68326074,1.3684211,0.095020631
0.6951928,1.3684211,0.097750473
0.70733323,1.3684211,0.10050037
0.71968567,1.3684211,0.10326905
0.73225383,1.3684211,0.10605525
0.74504148,1.3684211,0.1088577
0.75805244,1.3684211,0.11167517
0.77129061,1.3684211,0.1145064
0.78475997,1.3684211,0.11735019
0.79846455,1.3684211,0.12020532
0.81240846,1.3684211,0.1230706
0.82659587,1.3684211,0.12594485
0.84103105,1.3684211,0.1288269
0.85571831,1.3684211,0.13171562
0.87066207,1.3684211,0.13460989
0.88586679,1.3684211,0.13750859
0.90133704,1.3684211,0.14041066
0.91707745,1.3684211,0.14331502
0.93309274,1.3684211,0.14622064
0.94938772,1.3684211,0.1491265
0.96596726,1.3684211,0.15203161
0.98283633,1.3684211,0.154935
1,1.3684211,0.15783572
1.0174634,1.3684211,0.16073285
1.0352318,1.3684211,0.16362549
1.0533104,1.3684211,0.16651276
1.0717048,1.3684211,0.16939381
1.0904204,1.3684211,0.17226782
1.1094629,1.3684211,0.17513399
1.1288379,1.3684211,0.17799154
1.1485512,1.3684211,0.18083971
1.1686089,1.3684211,0.18367778
1.1890167,1.3684211,0.18650504
1.209781,1.3684211,0.18932081
1.2309079,1.3684211,0.19212444
1.2524038,1.3684211,0.1949153
1.274275,1.3684211,0.19769277
1.2965282,1.3684211,0.20045628
1.31917,1.3684211,0.20320525
1.3422072,1.3684211,0.20593916
1.3656467,1.3684211,0.20865747
1.3894955,1.3684211,0.2113597
1.4137608,1.3684211,0.21404538
1.4384499,1.3684211,0.21671405
1.4635701,1.3684211,0.21936528
1.489129,1.3684211,0.22199867
1.5151343,1.3684211,0.22461382
1.5415937,1.3684211,0.22721036
1.5685152,1.3684211,0.22978795
1.5959068,1.3684211,0.23234626
1.6237767,1.3684211,0.23488497
1.6521334,1.3684211,0.23740379
1.6809853,1.3684211,0.23990244
1.710341,1.3684211,0.24238068
1.7402094,1.3684211,0.24483825
1.7705994,1.3684211,0.24727494
1.80152,1.3684211,0.24969053
1.8329807,1.3684211,0.25208484
1.8649908,1.3684211,0.25445769
1.8975599,1.3684211,0.25680893
1.9306977,1.3684211,0.2591384
1.9644143,1.3684211,0.26144597
1.9987196,1.3684211,0.26373153
2.0336241,1.3684211,0.26599497
2.0691381,1.3684211,0.2682362
2.1052723,1.3684211,0.27045515
2.1420375,1.3684211,0.27265174
2.1794448,1.3684211,0.27482592
2.2175053,1.3684211,0.27697766
2.2562305,1.3684211,0.27910691
2.2956319,1.3684211,0.28121366
2.3357215,1.3684211,0.2832979
2.3765111,1.3684211,0.28535963
2.4180131,1.3684211,0.28739885
2.4602398,1.3684211,0.28941559
2.503204,1.3684211,0.29140988
2.5469184,1.3684211,0.29338174
2.5913963,1.3684211,0.29533123
2.6366509,1.3684211,0.2972584
2.6826958,1.3684211,0.29916331
2.7295448,1.3684211,0.30104602
2.7772119,1.3684211,0.30290662
2.8257115,1.3684211,0.30474518
2.875058,1.3684211,0.3065618
2.9252663,1.3684211,0.30835656
2.9763514,1.3684211,0.31012956
3.0283287,1.3684211,0.31188092
3.0812136,1.3684211,0.31361075
3.1350221,1.3684211,0.31531916
3.1897702,1.3684211,0.31700627
3.2454745,1.3684211,0.31867221
3.3021515,1.3684211,0.32031711
3.3598183,1.3684211,0.32194111
3.4184921,1.3684211,0.32354434
3.4781907,1.3684211,0.32512695
3.5389317,1.3684211,0.32668908
3.6007335,1.3684211,0.32823089
3.6636145,1.3684211,0.32975252
3.7275937,1.3684211,0.33125413
3.7926902,1.3684211,0.33273588
3.8589235,1.3684211,0.33419793
3.9263134,1.3684211,0.33564044
3.9948802,1.3684211,0.33706358
4.0646444,1.3684211,0.33846752
4.1356269,1.3684211,0.33985242
4.207849,1.3684211,0.34121846
4.2813324,1.3684211,0.34256581
4.356099,1.3684211,0.34389464
4.4321713,1.3684211,0.34520513
4.5095721,1.3684211,0.34649746
4.5883246,1.3684211,0.3477718
4.6684524,1.3684211,0.34902833
4.7499794,1.3684211,0.35026723
4.8329302,1.3684211,0.35148868
4.9173296,1.3684211,0.35269286
5.003203,1.3684211,0.35387996
5.0905759,1.3684211,0.35505014
5.1794747,1.3684211,0.35620361
5.2699259,1.3684211,0.35734052
5.3619568,1.3684211,0.35846108
5.4555948,1.3684211,0.35956546
5.550868,1.3684211,0.36065384
5.6478051,1.3684211,0.3617264
5.746435,1.3684211,0.36278332
5.8467873,1.3684211,0.36382479
5.9488921,1.3684211,0.36485098
6.05278,1.3684211,0.36586208
6.1584821,1.3684211,0.36685826
6.2660302,1.3684211,0.3678397
6.3754564,1.3684211,0.36880658
6.4867935,1.3684211,0.36975908
6.600075,1.3684211,0.37069737
6.7153348,1.3684211,0.37162163
6.8326074,1.3684211,0.37253204
6.951928,1.3684211,0.37342876
7.0733323,1.3684211,0.37431197
7.1968567,1.3684211,0.37518184
7.3225383,1.3684211,0.37603854
7.4504148,1.3684211,0.37688225
7.5805244,1.3684211,0.37771312
7.7129061,1.3684211,0.37853133
7.8475997,1.3684211,0.37933704
7.9846455,1.3684211,0.38013042
8.1240846,1.3684211,0.38091162
8.2659587,1.3684211,0.38168082
8.4103105,1.3684211,0.38243818
8.5571831,1.3684211,0.38318384
8.7066207,1.3684211,0.38391798
8.8586679,1.3684211,0.38464074
9.0133704,1.3684211,0.38535229
9.1707745,1.3684211,0.38605277
9.3309274,1.3684211,0.38674234
9.4938772,1.3684211,0.38742116
9.6596726,1.3684211,0.38808936
9.8283633,1.3684211,0.3887471
10,1.3684211,0.38939452
10.174634,1.3684211,0.39003178
10.352318,1.3684211,0.39065901
10.533104,1.3684211,0.39127635
10.717048,1.3684211,0.39188396
10.904204,1.3684211,0.39248196
11.094629,1.3684211,0.39307049
11.288379,1.3684211,0.39364969
11.485512,1.3684211,0.3942197
11.686089,1.3684211,0.39478065
11.890167,1.3684211,0.39533266
12.09781,1.3684211,0.39587588
12.309079,1.3684211,0.39641043
12.524038,1.3684211,0.39693643
12.74275,1.3684211,0.39745402
12.965282,1.3684211,0.39796331
13.1917,1.3684211,0.39846444
13.422072,1.3684211,0.39895751
13.656467,1.3684211,0.39944266
13.894955,1.3684211,0.39992
14.137608,1.3684211,0.40038964
14.384499,1.3684211,0.40085171
14.635701,1.3684211,0.40130631
14.89129,1.3684211,0.40175356
15.151343,1.3684211,0.40219357
15.415937,1.3684211,0.40262645
15.685152,1.3684211,0.40305231
15.959068,1.3684211,0.40347125
16.237767,1.3684211,0.40388339
16.521334,1.3684211,0.40428882
16.809853,1.3684211,0.40468765
17.10341,1.3684211,0.40507998
17.402094,1.3684211,0.40546591
17.705994,1.3684211,0.40584553
18.0152,1.3684211,0.40621896
18.329807,1.3684211,0.40658627
18.649908,1.3684211,0.40694757
18.975599,1.3684211,0.40730296
19.306977,1.3684211,0.40765251
19.644143,1.3684211,0.40799633
19.987196,1.3684211,0.4083345
20.336241,1.3684211,0.40866711
20.691381,1.3684211,0.40899425
21.052723,1.3684211,0.40931601
21.420375,1.3684211,0.40963247
21.794448,1.3684211,0.4099437
22.175053,1.3684211,0.41024981
22.562305,1.3684211,0.41055086
22.956319,1.3684211,0.41084694
23.357215,1.3684211,0.41113812
23.765111,1.3684211,0.41142449
24.180131,1.3684211,0.41170612
24.602398,1.3684211,0.41198308
25.03204,1.3684211,0.41225545
25.469184,1.3684211,0.41252331
25.913963,1.3684211,0.41278672
26.366509,1.3684211,0.41304576
26.826958,1.3684211,0.41330049
27.295448,1.3684211,0.41355099
27.772119,1.3684211,0.41379733
28.257115,1.3684211,0.41403956
28.75058,1.3684211,0.41427776
29.252663,1.3684211,0.414512
29.763514,1.3684211,0.41474233
30.283287,1.3684211,0.41496882
30.812136,1.3684211,0.41519153
31.350221,1.3684211,0.41541052
31.897702,1.3684211,0.41562585
32.454745,1.3684211,0.41583759
33.021515,1.3684211,0.41604579
33.598183,1.3684211,0.41625051
34.184921,1.3684211,0.4164518
34.781907,1.3684211,0.41664972
35.389317,1.3684211,0.41684433
36.007335,1.3684211,0.41703568
36.636145,1.3684211,0.41722382
37.275937,1.3684211,0.4174088
37.926902,1.3684211,0.41759068
38.589235,1.3684211,0.41776951
39.263134,1.3684211,0.41794534
39.948802,1.3684211,0.41811822
40.646444,1.3684211,0.41828819
41.356269,1.3684211,0.41845531
42.07849,1.3684211,0.41861961
42.813324,1.3684211,0.41878115
43.56099,1.3684211,0.41893998
44.321713,1.3684211,0.41909613
45.095721,1.3684211,0.41924965
45.883246,1.3684211,0.41940059
