x_oam_H0,y_oam_H0,x_oam_H1,y_oam_H1,x_mixed_H0,y_mixed_H0,x_mixed_H1,y_mixed_H1
0.7541755,-0.049540302,1.7426454,-0.016123619,-0.0063748551,-0.067728306,16.361636,7.0023817
0.75551294,-0.049415158,1.7423565,0.010423881,-0.0034579023,-0.067508508,16.229625,7.3098529
0.75684601,-0.049275015,1.7415657,0.036961386,-0.00056378622,-0.067267296,16.091819,7.6148017
0.75817446,-0.049119999,1.7402735,0.063479393,0.002306623,-0.067004941,15.948263,7.9171193
0.759498,-0.048950241,1.7384802,0.089968413,0.0051524715,-0.066721723,15.799009,8.2166972
0.76081637,-0.048765878,1.7361865,0.11641896,0.0079729218,-0.066417922,15.644108,8.5134283
0.7621293,-0.048567052,1.7333932,0.14282157,0.010767153,-0.066093827,15.483613,8.8072064
0.76343654,-0.04835391,1.7301013,0.1691668,0.013534361,-0.065749732,15.317582,9.0979262
0.76473783,-0.048126602,1.7263121,0.19544521,0.016273759,-0.065385936,15.14607,9.3854835
0.76603291,-0.047885286,1.7220267,0.22164739,0.018984577,-0.065002741,14.96914,9.6697753
0.76732154,-0.047630122,1.7172469,0.24776399,0.021666062,-0.064600456,14.786851,9.9506997
0.76860346,-0.047361277,1.7119742,0.27378564,0.024317479,-0.064179394,14.599268,10.228156
0.76987843,-0.047078919,1.7062107,0.29970303,0.02693811,-0.063739871,14.406456,10.502044
0.77114622,-0.046783225,1.6999583,0.32550691,0.029527256,-0.063282209,14.208484,10.772267
0.77240659,-0.046474373,1.6932194,0.35118802,0.032084234,-0.062806733,14.00542,11.038727
0.77365931,-0.046152546,1.6859962,0.3767372,0.03460838,-0.062313773,13.797335,11.301328
0.77490415,-0.045817933,1.6782915,0.4021453,0.037099049,-0.061803663,13.584303,11.559976
0.77614089,-0.045470725,1.670108,0.42740322,0.039555611,-0.061276738,13.366398,11.814578
0.77736932,-0.045111117,1.6614485,0.45250195,0.041977457,-0.060733338,13.143697,12.065044
0.77858921,-0.044739311,1.6523164,0.47743251,0.044363995,-0.060173809,12.916278,12.311281
0.77980036,-0.044355508,1.6427147,0.50218597,0.046714653,-0.059598496,12.684221,12.553203
0.78100257,-0.043959916,1.6326469,0.5267535,0.049028876,-0.059007748,12.447607,12.790722
0.78219564,-0.043552746,1.6221168,0.5511263,0.051306127,-0.058401919,12.206521,13.023753
0.78337936,-0.043134213,1.6111279,0.57529568,0.053545889,-0.057781363,11.961046,13.252211
0.78455356,-0.042704534,1.5996844,0.59925298,0.055747663,-0.057146438,11.71127,13.476015
0.78571804,-0.042263931,1.5877902,0.62298966,0.057910968,-0.056497505,11.45728,13.695083
0.78687263,-0.041812627,1.5754497,0.64649723,0.060035343,-0.055834924,11.199166,13.909338
0.78801715,-0.04135085,1.5626672,0.66976728,0.062120344,-0.055159061,10.93702,14.118701
0.78915143,-0.04087883,1.5494474,0.69279152,0.064165547,-0.054470281,10.670932,14.323097
0.7902753,-0.0403968,1.535795,0.71556171,0.066170546,-0.053768952,10.400998,14.522452
0.7913886,-0.039904996,1.521715,0.73806972,0.068134954,-0.053055443,10.127313,14.716694
0.79249119,-0.039403657,1.5072122,0.76030753,0.070058402,-0.052330126,9.8499739,14.905754
0.79358291,-0.038893023,1.492292,0.78226718,0.071940542,-0.051593371,9.5690778,15.089562
0.79466361,-0.038373337,1.4769597,0.80394084,0.07378104,-0.050845552,9.2847246,15.268053
0.79573316,-0.037844846,1.4612208,0.82532078,0.075579586,-0.050087043,8.9970147,15.441161
0.79679143,-0.037307797,1.4450809,0.84639937,0.077335885,-0.049318219,8.70605,15.608824
0.79783828,-0.036762439,1.4285458,0.86716908,0.079049662,-0.048539455,8.4119335,15.770981
0.79887359,-0.036209025,1.4116215,0.88762251,0.080720659,-0.047751126,8.1147691,15.927574
0.79989725,-0.035647806,1.3943139,0.90775237,0.082348637,-0.046953609,7.8146622,16.078544
0.80090915,-0.035079039,1.3766294,0.92755147,0.083933378,-0.046147281,7.5117191,16.223839
0.80190917,-0.03450298,1.3585741,0.94701275,0.085474677,-0.045332517,7.206047,16.363404
0.80289722,-0.033919886,1.3401547,0.96612929,0.086972352,-0.044509693,6.8977543,16.49719
0.80387321,-0.033330016,1.3213777,0.98489426,0.088426237,-0.043679187,6.5869503,16.625146
0.80483704,-0.032733631,1.3022498,1.003301,0.089836183,-0.042841373,6.2737451,16.747227
0.80578863,-0.032130992,1.2827779,1.0213429,0.091202062,-0.041996627,5.9582499,16.863388
0.80672791,-0.031522361,1.2629689,1.0390136,0.09252376,-0.041145323,5.6405764,16.973586
0.8076548,-0.030908,1.2428299,1.0563068,0.093801183,-0.040287834,5.3208376,17.077782
0.80856922,-0.030288174,1.2223682,1.0732162,0.095034255,-0.039424534,4.9991467,17.175936
0.80947114,-0.029663146,1.201591,1.089736,0.096222916,-0.038555793,4.675618,17.268013
0.81036047,-0.02903318,1.1805058,1.1058602,0.097367124,-0.037681982,4.3503664,17.353978
0.81123719,-0.028398541,1.1591202,1.1215831,0.098466853,-0.036803471,4.0235074,17.433801
0.81210124,-0.027759493,1.1374417,1.1368991,0.099522097,-0.035920625,3.695157,17.507451
0.81295258,-0.027116302,1.1154782,1.1518028,0.10053286,-0.035033812,3.365432,17.574901
0.81379118,-0.026469232,1.0932375,1.1662888,0.10149918,-0.034143396,3.0344494,17.636126
0.81461701,-0.025818546,1.0707275,1.180352,0.10242108,-0.033249738,2.7023269,17.691103
0.81543006,-0.02516451,1.0479563,1.1939874,0.10329864,-0.032353199,2.3691826,17.73981
0.81623029,-0.024507387,1.024932,1.2071901,0.10413192,-0.031454138,2.0351349,17.782231
0.81701771,-0.023847439,1.0016629,1.2199556,0.10492101,-0.030552909,1.7003027,17.818348
0.81779231,-0.023184928,0.97815735,1.2322792,0.10566603,-0.029649867,1.3648049,17.848147
0.81855408,-0.022520117,0.95442363,1.2441566,0.10636709,-0.028745362,1.028761,17.871617
0.81930303,-0.021853264,0.93047027,1.2555836,0.10702434,-0.027839744,0.69229049,17.888747
0.82003918,-0.021184631,0.90630583,1.266556,0.10763792,-0.026933358,0.35551317,17.899532
0.82076252,-0.020514474,0.88193894,1.2770701,0.10820801,-0.026026547,0.018548878,17.903965
0.8214731,-0.01984305,0.85737831,1.2871222,0.10873478,-0.025119651,-0.31848241,17.902045
0.82217093,-0.019170615,0.8326327,1.2967085,0.10921845,-0.024213007,-0.6554607,17.89377
0.82285604,-0.018497424,0.80771096,1.3058258,0.10965921,-0.02330695,-0.99226597,17.879142
0.82352848,-0.017823727,0.78262197,1.3144709,0.1100573,-0.02240181,-1.3287783,17.858166
0.82418827,-0.017149776,0.7573747,1.3226406,0.11041296,-0.021497914,-1.6648777,17.830847
0.82483547,-0.016475819,0.73197816,1.3303322,0.11072645,-0.020595586,-2.0004445,17.797195
0.82547013,-0.015802104,0.70644141,1.3375428,0.11099803,-0.019695148,-2.3353591,17.75722
0.82609231,-0.015128874,0.68077356,1.34427,0.11122798,-0.018796916,-2.6695022,17.710936
0.82670206,-0.014456373,0.65498377,1.3505113,0.1114166,-0.017901202,-3.0027545,17.658357
0.82729944,-0.013784841,0.62908124,1.3562646,0.11156421,-0.017008318,-3.3349973,17.599501
0.82788454,-0.013114517,0.60307522,1.3615279,0.11167111,-0.016118567,-3.6661122,17.534389
0.82845743,-0.012445635,0.57697497,1.3662993,0.11173765,-0.015232252,-3.9959809,17.463041
0.82901817,-0.011778429,0.55078981,1.3705771,0.11176417,-0.014349671,-4.3244859,17.385484
0.82956687,-0.01111313,0.52452906,1.3743599,0.11175104,-0.013471116,-4.6515098,17.301742
0.8301036,-0.010449965,0.4982021,1.3776463,0.1116986,-0.012596878,-4.9769361,17.211845
0.83062845,-0.0097891601,0.4718183,1.3804352,0.11160726,-0.01172724,-5.3006486,17.115824
0.83114153,-0.0091309372,0.44538708,1.3827256,0.11147741,-0.010862484,-5.6225318,17.013711
0.83164294,-0.0084755158,0.41891785,1.3845168,0.11130944,-0.010002887,-5.9424706,16.905543
0.83213277,-0.0078231123,0.39242003,1.3858081,0.11110377,-0.0091487187,-6.2603509,16.791356
0.83261114,-0.00717394,0.36590308,1.3865992,0.11086083,-0.0083002478,-6.5760591,16.67119
0.83307816,-0.0065282092,0.33937644,1.3868897,0.11058105,-0.0074577367,-6.8894825,16.545088
0.83353394,-0.0058861269,0.31284955,1.3866796,0.11026488,-0.0066214434,-7.2005091,16.413092
0.83397861,-0.0052478967,0.28633187,1.3859689,0.10991277,-0.005791621,-7.5090278,16.275249
0.83441229,-0.0046137191,0.25983283,1.3847581,0.10952519,-0.0049685182,-7.8149282,16.131607
0.83483511,-0.003983791,0.23336187,1.3830475,0.10910261,-0.0041523785,-8.1181011,15.982216
0.83524719,-0.0033583059,0.20692842,1.3808378,0.10864551,-0.0033434409,-8.4184381,15.827128
0.83564867,-0.0027374538,0.18054189,1.3781297,0.10815438,-0.0025419391,-8.7158317,15.666398
0.83603969,-0.0021214212,0.15421166,1.3749244,0.10762974,-0.0017481021,-9.0101757,15.500081
0.83642038,-0.0015103907,0.1279471,1.371223,0.10707207,-0.00096215371,-9.3013647,15.328237
0.8367909,-0.00090454148,0.10175757,1.3670267,0.1064819,-0.00018431284,-9.5892946,15.150924
0.83715138,-0.0003040489,0.075652376,1.3623372,0.10585975,0.00058520679,-9.8738623,14.968207
0.83750198,0.00029091547,0.049640807,1.3571562,0.10520615,0.0013461966,-10.154966,14.780148
0.83784284,0.00088018386,0.023732115,1.3514854,0.10452165,0.0020984532,-10.432505,14.586814
0.83817413,0.0014635924,-0.0020644849,1.345327,0.10380678,0.0028417782,-10.70638,14.388272
0.83849599,0.002040981,-0.02773982,1.3386832,0.10306209,0.0035759787,-10.976493,14.184593
0.8388086,0.0026121936,-0.05328476,1.3315564,0.10228814,0.004300867,-11.242747,13.975848
0.8391121,0.0031770781,-0.078690225,1.3239491,0.1014855,0.0050162604,-11.505047,13.76211
0.83940667,0.0037354864,-0.10394718,1.3158641,0.10065473,0.005721982,-11.763299,13.543456
0.83969247,0.0042872743,-0.12904666,1.3073043,0.099796413,0.0064178597,-12.01741,13.319961
0.83996967,0.0048323019,-0.15397973,1.2982728,0.09891112,0.0071037272,-12.267289,13.091705
0.84023845,0.005370433,-0.17873753,1.2887727,0.097999439,0.0077794231,-12.512846,12.858768
0.84049896,0.005901536,-0.20331128,1.2788076,0.097061958,0.0084447918,-12.753994,12.621233
0.84075139,0.0064254828,-0.22769223,1.2683809,0.09609927,0.0090996828,-12.990646,12.379182
0.84099591,0.00694215,-0.25187174,1.2574964,0.095111972,0.009743951,-13.222717,12.132702
0.84123271,0.007451418,-0.2758412,1.2461581,0.094100665,0.010377457,-13.450124,11.88188
0.84146195,0.0079531714,-0.29959212,1.2343699,0.093065954,0.011000066,-13.672785,11.626804
0.84168383,0.008447299,-0.32311605,1.2221361,0.092008446,0.01161165,-13.89062,11.367564
0.84189852,0.0089336938,-0.34640464,1.2094611,0.090928752,0.012212085,-14.103551,11.104252
0.8421062,0.0094122529,-0.36944962,1.1963494,0.089827485,0.012801253,-14.311501,10.83696
0.84230706,0.0098828777,-0.39224282,1.1828057,0.08870526,0.013379041,-14.514396,10.565785
0.84250129,0.010345474,-0.41477614,1.1688347,0.087562697,0.013945343,-14.712162,10.29082
0.84268907,0.01079995,-0.4370416,1.1544417,0.086400414,0.014500056,-14.904729,10.012164
0.84287059,0.011246222,-0.45903127,1.1396315,0.085219033,0.015043083,-15.092027,9.7299154
0.84304603,0.011684206,-0.48073737,1.1244096,0.084019177,0.015574335,-15.273989,9.4441737
0.84321559,0.012113824,-0.50215219,1.1087814,0.082801471,0.016093724,-15.45055,9.1550402
0.84337945,0.012535004,-0.52326814,1.0927524,0.081566539,0.01660117,-15.621645,8.8626172
0.8435378,0.012947676,-0.54407773,1.0763284,0.080315007,0.017096599,-15.787212,8.5670084
0.84369084,0.013351773,-0.56457357,1.0595152,0.079047501,0.01757994,-15.947194,8.2683184
0.84383875,0.013747235,-0.5847484,1.0423189,0.077764648,0.018051128,-16.10153,7.966653
0.84398173,0.014134005,-0.60459507,1.0247455,0.076467072,0.018510105,-16.250167,7.6621192
0.84411996,0.014512029,-0.62410653,1.0068014,0.075155402,0.018956816,-16.39305,7.3548248
0.84425364,0.014881259,-0.64327588,0.98849283,0.07383026,0.019391211,-16.530127,7.0448789
0.84438295,0.015241648,-0.66209631,0.96982643,0.072492273,0.019813249,-16.661349,6.7323911
0.84450809,0.015593156,-0.68056116,0.95080882,0.071142062,0.020222888,-16.786668,6.4174725
0.84462925,0.015935747,-0.69866388,0.93144679,0.069780252,0.020620097,-16.90604,6.1002346
0.84474661,0.016269385,-0.71639806,0.91174722,0.068407461,0.021004846,-17.01942,5.7807901
0.84486038,0.016594044,-0.73375741,0.89171712,0.067024309,0.021377112,-17.126768,5.4592521
0.84497073,0.016909696,-0.75073579,0.87136364,0.065631413,0.021736877,-17.228044,5.1357349
0.84507785,0.017216321,-0.76732718,0.85069402,0.064229387,0.022084126,-17.323212,4.8103531
0.84518194,0.017513901,-0.78352571,0.82971561,0.062818844,0.022418851,-17.412237,4.4832224
0.84528318,0.017802421,-0.79932563,0.80843589,0.061400393,0.022741048,-17.495086,4.1544589
0.84538176,0.018081872,-0.81472136,0.78686242,0.059974642,0.023050718,-17.57173,3.8241791
0.84547787,0.018352248,-0.82970744,0.76500288,0.058542194,0.023347867,-17.64214,3.4925006
0.84557169,0.018613545,-0.84427857,0.74286505,0.05710365,0.023632506,-17.70629,3.1595409
0.84566339,0.018865764,-0.85842958,0.72045681,0.055659606,0.023904649,-17.764157,2.8254185
0.84575318,0.01910891,-0.87215548,0.69778611,0.054210657,0.024164316,-17.815719,2.490252
0.84584123,0.019342991,-0.8854514,0.67486104,0.052757393,0.024411532,-17.860957,2.1541604
0.84592772,0.019568019,-0.89831265,0.65168973,0.051300397,0.024646325,-17.899855,1.8172632
0.84601283,0.019784007,-0.91073466,0.62828044,0.049840253,0.024868728,-17.932396,1.4796802
0.84609674,0.019990975,-0.92271305,0.60464147,0.048377537,0.02507878,-17.95857,1.1415312
0.84617962,0.020188944,-0.93424358,0.58078124,0.046912821,0.025276523,-17.978366,0.8029366
0.84626166,0.02037794,-0.94532217,0.55670823,0.045446674,0.025462002,-17.991777,0.46401666
0.84634303,0.020557991,-0.95594491,0.532431,0.043979657,0.025635269,-17.998796,0.1248919
0.8464239,0.020729128,-0.96610804,0.50795816,0.042512328,0.025796377,-17.99942,-0.21431707
0.84650444,0.020891386,-0.97580796,0.48329843,0.04104524,0.025945387,-17.993649,-0.55348962
0.84658482,0.021044803,-0.98504126,0.45846056,0.039578939,0.02608236,-17.981483,-0.89250511
0.84666521,0.02118942,-0.99380467,0.43345337,0.038113966,0.026207365,-17.962927,-1.2312429
0.84674578,0.021325281,-1.0020951,0.40828576,0.036650858,0.026320471,-17.937985,-1.5695826
0.84682669,0.021452433,-1.0099096,0.38296666,0.035190143,0.026421753,-17.906667,-1.9074037
0.8469081,0.021570926,-1.0172454,0.35750508,0.033732344,0.026511289,-17.868983,-2.244586
0.84699018,0.021680812,-1.0241,0.33191004,0.03227798,0.026589163,-17.824944,-2.5810096
0.84707309,0.021782146,-1.0304709,0.30619065,0.030827561,0.02665546,-17.774567,-2.9165546
0.84715698,0.021874988,-1.0363559,0.28035604,0.02938159,0.026710269,-17.717868,-3.2511017
0.847242,0.021959399,-1.0417529,0.25441539,0.027940567,0.026753682,-17.654866,-3.5845317
0.84732832,0.022035441,-1.0466599,0.2283779,0.026504981,0.026785798,-17.585585,-3.9167259
0.84741607,0.022103181,-1.0510754,0.20225282,0.025075317,0.026806715,-17.510046,-4.247566
0.84750542,0.022162688,-1.0549976,0.17604943,0.023652052,0.026816536,-17.428277,-4.5769343
0.84759651,0.022214033,-1.0584253,0.14977704,0.022235656,0.026815367,-17.340306,-4.9047133
0.84768948,0.022257289,-1.0613573,0.12344497,0.020826592,0.026803319,-17.246164,-5.2307863
0.84778448,0.022292533,-1.0637924,0.09706257,0.019425314,0.026780504,-17.145883,-5.5550372
0.84788164,0.022319843,-1.0657299,0.070639206,0.01803227,0.026747037,-17.039498,-5.8773504
0.8479811,0.022339299,-1.0671691,0.04418426,0.016647902,0.026703036,-16.927047,-6.1976111
0.84808301,0.022350985,-1.0681095,0.017707122,0.015272641,0.026648624,-16.808568,-6.5157052
0.84818749,0.022354984,-1.0685507,-0.0087828094,0.013906913,0.026583924,-16.684104,-6.8315192
0.84829468,0.022351385,-1.0684927,-0.035276131,0.012551134,0.026509063,-16.553698,-7.1449406
0.8484047,0.022340275,-1.0679354,-0.061763438,0.011205714,0.02642417,-16.417396,-7.4558577
0.84851768,0.022321746,-1.0668791,-0.088235331,0.0098710527,0.026329379,-16.275245,-7.7641595
0.84863375,0.022295891,-1.0653241,-0.11468241,0.0085475445,0.026224822,-16.127296,-8.0697363
0.84875302,0.022262804,-1.063271,-0.1410953,0.0072355737,0.026110638,-15.973601,-8.3724789
0.84887562,0.022222582,-1.0607206,-0.16746461,0.005935517,0.025986964,-15.814213,-8.6722795
0.84900166,0.022175323,-1.0576737,-0.193781,0.0046477425,0.025853944,-15.649189,-8.9690311
0.84913125,0.022121126,-1.0541315,-0.22003512,0.0033726103,0.02571172,-15.478587,-9.2626277
0.84926452,0.022060094,-1.0500952,-0.24621765,0.0021104718,0.025560439,-15.302466,-9.5529648
0.84940156,0.021992328,-1.0455663,-0.27231931,0.00086167,0.025400247,-15.12089,-9.8399386
0.84954249,0.021917935,-1.0405463,-0.29833083,-0.00037346057,0.025231296,-14.933922,-10.123447
0.84968741,0.021837018,-1.0350371,-0.32424297,-0.001594594,0.025053736,-14.741629,-10.403388
0.84983641,0.021749687,-1.0290406,-0.35004656,-0.002801413,0.024867721,-14.544077,-10.679663
0.84998961,0.021656049,-1.022559,-0.37573242,-0.003993609,0.024673406,-14.341337,-10.952172
0.85014709,0.021556215,-1.0155946,-0.40129145,-0.0051708819,0.024470947,-14.13348,-11.220818
0.85030895,0.021450295,-1.0081498,-0.42671458,-0.0063329406,0.024260504,-13.92058,-11.485506
0.85047528,0.021338401,-1.0002273,-0.45199278,-0.0074795026,0.024042235,-13.702713,-11.74614
0.85064617,0.021220648,-0.99182992,-0.47711709,-0.0086102942,0.023816302,-13.479954,-12.002628
0.85082171,0.02109715,-0.98296065,-0.50207859,-0.0097250506,0.023582868,-13.252383,-12.254879
0.85100197,0.020968022,-0.97362263,-0.52686842,-0.010823516,0.023342095,-13.020081,-12.502801
0.85118705,0.02083338,-0.96381919,-0.5514778,-0.011905442,0.02309415,-12.783129,-12.746306
0.85137701,0.020693342,-0.95355381,-0.57589798,-0.012970591,0.022839197,-12.541612,-12.985308
0.85157194,0.020548025,-0.94283013,-0.6001203,-0.014018734,0.022577404,-12.295614,-13.219721
0.8517719,0.020397549,-0.93165197,-0.62413616,-0.015049649,0.022308939,-12.045224,-13.449461
0.85197697,0.020242034,-0.9200233,-0.64793706,-0.016063125,0.022033971,-11.790529,-13.674445
0.85218722,0.020081599,-0.90794824,-0.67151453,-0.017058958,0.021752669,-11.53162,-13.894594
0.8524027,0.019916365,-0.89543109,-0.69486022,-0.018036955,0.021465204,-11.268589,-14.109828
0.85262349,0.019746454,-0.88247629,-0.71796584,-0.01899693,0.021171746,-11.001528,-14.320072
0.85284965,0.019571988,-0.86908844,-0.7408232,-0.019938705,0.020872467,-10.730533,-14.525248
0.85308122,0.019393089,-0.8552723,-0.76342417,-0.020862115,0.020567539,-10.4557,-14.725284
0.85331827,0.01920988,-0.84103277,-0.78576075,-0.021766998,0.020257135,-10.177125,-14.920109
0.85356085,0.019022484,-0.82637491,-0.807825,-0.022653206,0.019941427,-9.8949087,-15.109652
0.853809,0.018831025,-0.81130391,-0.8296091,-0.023520596,0.019620588,-9.6091498,-15.293846
0.85406278,0.018635627,-0.79582514,-0.85110531,-0.024369035,0.019294792,-9.31995,-15.472624
0.85432223,0.018436414,-0.77994408,-0.87230601,-0.025198399,0.018964212,-9.0274119,-15.645923
0.85458739,0.018233509,-0.76366638,-0.89320368,-0.026008572,0.018629022,-8.7316394,-15.81368
0.8548583,0.018027037,-0.74699781,-0.9137909,-0.026799446,0.018289394,-8.4327374,-15.975835
0.855135,0.017817123,-0.72994428,-0.93406035,-0.027570924,0.017945503,-8.130812,-16.132331
0.85541753,0.017603891,-0.71251185,-0.95400486,-0.028322915,0.017597522,-7.8259702,-16.28311
0.8557059,0.017387465,-0.69470671,-0.97361734,-0.029055337,0.017245624,-7.5183203,-16.428119
0.85600017,0.017167971,-0.67653518,-0.99289082,-0.029768117,0.016889981,-7.2079716,-16.567305
0.85630034,0.016945531,-0.6580037,-1.0118185,-0.030461189,0.016530767,-6.8950342,-16.70062
0.85660645,0.01672027,-0.63911886,-1.0303936,-0.031134496,0.016168153,-6.5796192,-16.828013
0.85691852,0.016492313,-0.61988735,-1.0486095,-0.031787991,0.015802311,-6.2618387,-16.949441
0.85723657,0.016261782,-0.600316,-1.0664599,-0.032421631,0.015433412,-5.9418055,-17.064859
0.85756061,0.016028802,-0.58041175,-1.0839383,-0.033035385,0.015061627,-5.6196332,-17.174225
0.85789067,0.015793495,-0.56018168,-1.1010386,-0.033629228,0.014687125,-5.2954364,-17.277501
0.85822675,0.015555984,-0.53963295,-1.1177546,-0.034203144,0.014310076,-4.9693302,-17.374648
0.85856886,0.015316391,-0.51877287,-1.1340805,-0.034757123,0.013930648,-4.6414305,-17.465632
0.85891702,0.015074839,-0.49760882,-1.1500104,-0.035291165,0.013549009,-4.3118537,-17.55042
0.85927123,0.014831449,-0.47614833,-1.1655387,-0.035805275,0.013165325,-3.9807171,-17.628981
0.85963149,0.014586341,-0.45439902,-1.1806599,-0.03629947,0.012779763,-3.6481382,-17.701287
0.8599978,0.014339637,-0.43236858,-1.1953686,-0.036773769,0.012392486,-3.3142354,-17.767312
0.86037016,0.014091455,-0.41006486,-1.2096596,-0.037228203,0.01200366,-2.9791272,-17.827031
0.86074858,0.013841916,-0.38749576,-1.2235278,-0.037662807,0.011613446,-2.6429329,-17.880422
0.86113304,0.013591137,-0.36466929,-1.2369683,-0.038077626,0.011222006,-2.3057719,-17.927467
0.86152354,0.013339236,-0.34159355,-1.2499763,-0.038472711,0.010829501,-1.9677642,-17.968148
0.86192006,0.01308633,-0.31827674,-1.2625472,-0.038848119,0.010436088,-1.6290299,-18.00245
0.8623226,0.012832537,-0.29472712,-1.2746765,-0.039203916,0.010041927,-1.2896895,-18.03036
0.86273115,0.01257797,-0.27095305,-1.2863599,-0.039540174,0.0096471736,-0.94986362,-18.051868
0.86314568,0.012322745,-0.24696298,-1.2975932,-0.039856971,0.0092519825,-0.60967322,-18.066966
0.86356618,0.012066976,-0.22276541,-1.3083726,-0.040154392,0.0088565074,-0.26923927,-18.075647
0.86399262,0.011810775,-0.19836894,-1.3186941,-0.04043253,0.0084609004,0.071317124,-18.077909
0.864425,0.011554254,-0.17378222,-1.328554,-0.040691483,0.008065312,0.41187481,-18.073749
0.86486328,0.011297525,-0.14901398,-1.337949,-0.040931355,0.0076698911,0.75231263,-18.063169
0.86530743,0.011040697,-0.12407301,-1.3468755,-0.041152259,0.0072747851,1.0925094,-18.046173
0.86575744,0.010783879,-0.09896816,-1.3553305,-0.04135431,0.0068801396,1.4323442,-18.022765
0.86621327,0.010527179,-0.073708348,-1.363311,-0.041537632,0.0064860985,1.7716959,-17.992953
0.86667488,0.010270704,-0.048302535,-1.370814,-0.041702354,0.006092804,2.1104439,-17.956748
0.86714226,0.010014561,-0.022759741,-1.377837,-0.041848612,0.0057003967,2.4484676,-17.914161
0.86761535,0.0097588518,0.0029109682,-1.3843774,-0.041976546,0.005309015,2.7856466,-17.865209
0.86809413,0.0095036818,0.02870048,-1.390433,-0.042086302,0.0049187957,3.1218609,-17.809906
0.86857856,0.0092491527,0.054599639,-1.3960015,-0.042178031,0.0045298737,3.4569909,-17.748274
0.86906859,0.0089953655,0.080599251,-1.4010809,-0.042251892,0.004142382,3.7909171,-17.680332
0.86956419,0.0087424201,0.10669009,-1.4056695,-0.042308047,0.0037564515,4.1235208,-17.606106
0.87006531,0.0084904149,0.13286288,-1.4097657,-0.042346662,0.0033722112,4.4546835,-17.52562
0.87057191,0.0082394472,0.15910835,-1.4133679,-0.042367911,0.0029897882,4.7842873,-17.438902
0.87108393,0.007989613,0.18541717,-1.4164749,-0.04237197,0.0026093073,5.1122148,-17.345984
0.87160134,0.0077410068,0.21177999,-1.4190855,-0.042359022,0.0022308916,5.4383492,-17.246898
0.87212408,0.0074937218,0.23818747,-1.4211989,-0.042329254,0.0018546617,5.7625743,-17.141679
0.87265211,0.00724785,0.26463022,-1.4228142,-0.042282857,0.0014807363,6.0847747,-17.030363
0.87318536,0.0070034819,0.29109886,-1.423931,-0.042220027,0.0011092319,6.4048356,-16.91299
0.87372379,0.0067607066,0.31758398,-1.4245487,-0.042140963,0.00074026287,6.7226429,-16.789601
0.87426734,0.0065196116,0.34407618,-1.4246672,-0.042045869,0.00037394136,7.0380835,-16.660239
0.87481595,0.0062802832,0.37056606,-1.4242864,-0.041934955,1.0377274e-05,7.351045,-16.52495
0.87536957,0.0060428062,0.3970442,-1.4234065,-0.041808431,-0.00035032168,7.6614157,-16.383782
0.87592813,0.0058072638,0.42350121,-1.4220276,-0.041666514,-0.00070805005,7.9690853,-16.236785
0.87649158,0.0055737377,0.44992768,-1.4201505,-0.041509423,-0.0010627047,8.2739439,-16.08401
0.87705986,0.0053423083,0.47631424,-1.4177756,-0.041337381,-0.0014141847,8.5758829,-15.925511
0.8776329,0.0051130542,0.50265151,-1.4149038,-0.041150615,-0.0017623915,8.8747948,-15.761345
0.87821063,0.0048860526,0.52893013,-1.4115361,-0.040949354,-0.0021072289,9.170573,-15.591568
0.878793,0.0046613792,0.55514078,-1.4076738,-0.04073383,-0.0024486028,9.463112,-15.416242
0.87937993,0.004439108,0.58127414,-1.4033181,-0.040504281,-0.0027864218,9.7523075,-15.235428
0.87997136,0.0042193114,0.60732093,-1.3984707,-0.040260944,-0.0031205966,10.038057,-15.049191
0.88056722,0.0040020604,0.6332719,-1.3931332,-0.04000406,-0.0034510404,10.320257,-14.857595
0.88116745,0.0037874242,0.65911783,-1.3873075,-0.039733876,-0.0037776686,10.598809,-14.660709
0.88177196,0.0035754705,0.68484953,-1.3809957,-0.039450636,-0.0041003991,10.873612,-14.458602
0.8823807,0.0033662653,0.71045787,-1.3742,-0.03915459,-0.0044191523,11.144568,-14.251346
0.88299358,0.0031598729,0.73593374,-1.3669228,-0.038845989,-0.0047338509,11.411582,-14.039015
0.88361054,0.0029563563,0.7612681,-1.3591668,-0.038525088,-0.0050444198,11.674557,-13.821683
0.88423151,0.0027557763,0.78645195,-1.3509345,-0.03819214,-0.0053507867,11.9334,-13.599427
0.88485639,0.0025581926,0.81147633,-1.342229,-0.037847405,-0.0056528814,12.188019,-13.372327
0.88548514,0.0023636629,0.83633236,-1.3330534,-0.037491141,-0.0059506362,12.438322,-13.140462
0.88611765,0.0021722432,0.86101119,-1.3234108,-0.037123609,-0.0062439859,12.684221,-12.903915
0.88675387,0.001983988,0.88550407,-1.3133048,-0.036745072,-0.0065328675,12.925627,-12.662769
0.88739371,0.0017989501,0.90980229,-1.3027388,-0.036355793,-0.0068172207,13.162455,-12.41711
0.8880371,0.0016171804,0.93389721,-1.2917167,-0.035956038,-0.0070969874,13.394619,-12.167025
0.88868395,0.0014387285,0.95778027,-1.2802423,-0.035546073,-0.0073721119,13.622038,-11.912603
0.88933419,0.0012636418,0.98144298,-1.2683197,-0.035126166,-0.0076425411,13.844629,-11.653934
0.88998774,0.0010919665,1.0048769,-1.2559532,-0.034696584,-0.007908224,14.062314,-11.39111
